#weight  minuslogpost      logA         ns  theta_MC_100       ombh2      omch2         tau   A_planck  calib_100T  calib_217T  A_cib_217  xi_sz_cib      A_sz   ksz_norm  gal545_A_100  gal545_A_143  gal545_A_143_217  gal545_A_217  ps_A_100_100  ps_A_143_143  ps_A_143_217  ps_A_217_217  galf_TE_A_100  galf_TE_A_100_143  galf_TE_A_100_217  galf_TE_A_143  galf_TE_A_143_217  galf_TE_A_217            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  minuslogprior  minuslogprior__0  minuslogprior__SZ      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE  chi2__planck_2018_lensing.clik
 3 1417.3164 3.0689225 0.96713715 1.0406138 0.022340685 0.11928263 0.063677399  1.0033164 0.99969464 0.99812785 33.342522  0.91589526 6.6353533   1.0449268 9.3116273 9.8633416 23.828608 108.38318 216.01923 52.574641 56.844401 135.65684   0.09788299  0.16639694 0.50601864  0.22880938 0.79532058 2.4336345 2.1518703e-09 67.481689 0.31241849 0.14226846 0.68750216 0.24538718 0.24671367 2.5910889 8.6060136 0.81934118 0.99740562 0.45796591 0.61256047 2.1518703 1.8945523 13.806583 147.31639 22.735234 20.458125  2.277109 2789.1623 23.332898 399.09422 2357.2408 9.4944544
 1 1418.4934 3.0647845 0.96909215 1.0407443  0.02246155 0.11844907 0.062065166  1.0035991 0.99885433 0.99805015 44.182795  0.52411738 5.5340265   1.3178281 7.1795065  10.74744 22.854964 102.13592 255.35612 50.358325 42.492109 121.87846  0.093480452  0.16088413 0.43504197  0.19897195 0.67692604 2.0215923 2.1429844e-09 67.920124 0.30685315 0.14155575 0.69306852 0.24543392 0.24676057   2.56872   8.40522 0.81497986 0.98888922 0.45145262 0.60656804 2.1429844 1.8928225 13.786891 147.40325 22.881703 20.839044  2.042659 2791.2235  22.92648 398.16936 2361.4463 8.6813174
 5 1419.9648 3.0506464 0.96585884 1.0411863 0.022362467 0.11986642 0.053398698  1.0033724 0.99899347 0.99779913 46.446337  0.47676105 5.3639541   1.0544338 7.6024706 10.740171 23.531301 101.43546  266.1587  54.73097 43.105921 117.84122  0.088490553  0.17755246 0.33199925  0.19972938 0.68196536 1.9508292 2.1128997e-09 67.486136 0.31370696 0.14287403  0.6862137 0.24539588  0.2467224 2.5869905 7.5882069 0.81390334 0.99075336  0.4558636 0.60912142 2.1128997 1.8988793 13.789709 147.13766 23.863325 21.844735 2.0185899 2792.2029 23.356403 395.93232 2363.9537 8.9605141
 2 1418.3773 3.0660897 0.96511844  1.041077 0.022330117  0.1203518 0.061062299  1.0030078 0.99871197 0.99806698 47.929922  0.90167991   4.46614   1.2390018 7.1521196 11.376772 21.198179 95.113772 254.58389 53.788807 48.779095  118.7649   0.15363873  0.20130245 0.30054866  0.28569444 0.70076234  2.066495 2.1457832e-09 67.253199 0.31688544 0.14332706 0.68303467 0.24538293  0.2467094 2.5930852 8.3733415 0.82165064  1.0019146 0.46252834 0.61647117 2.1457832 1.8990999 13.798234  147.0456 26.532174 24.445533 2.0866405 2783.6902 23.772492 398.13269 2351.4715 10.313457
 1 1417.6431 3.0599703 0.96535403 1.0411776 0.022366878 0.12022635 0.057884647   1.003133 0.99872185 0.99796585 47.399813  0.91586921 4.6236212  0.76029113 7.5839022 11.970425 21.958439 96.135367  258.3947 54.489849 50.477933 120.42712   0.15141914  0.19710001  0.3054866  0.28648454 0.70045137 1.9941985 2.1326925e-09 67.360978 0.31567675 0.14323837 0.68424362 0.24539763 0.24672416 2.5861635 8.0473289 0.81873238 0.99755713 0.46000576 0.61369505 2.1326925  1.899548 13.791004 147.03781 26.258703 24.141112 2.1175917 2782.7688 23.634225 396.96541 2352.5055 9.6635766
 2 1418.1384 3.0514389  0.9627053 1.0411776 0.022366878 0.12022635 0.057884647 0.99951221 0.99867567 0.99795384 48.141942  0.88116458 4.6189323   2.8226981 5.0608979 11.626727 19.626131 89.924801 265.02257 51.638722 47.361364 119.30703   0.15237496  0.19465576 0.33529445   0.2881355 0.74617412 2.1065154  2.114575e-09 67.360978 0.31567675 0.14323837 0.68424362 0.24539763 0.24672416 2.5861635 8.0473289  0.8144328 0.99231844 0.45759003 0.61047222  2.114575 1.8834111 13.791004 147.03781 26.598988 24.553195 2.0457927 2783.0788  24.15018 397.02012 2352.9422 8.9662599
 1 1416.9446 3.0529281 0.96125503 1.0411776 0.022366878 0.12022635 0.057884647  1.0001059 0.99884964 0.99822087 55.805356  0.54799752 5.2291048   1.8416375 6.4042191 11.636518 17.395885 86.322402 272.18956 49.634967  47.34413 112.73394   0.15115286  0.12331926 0.41288394  0.20718139 0.82039614 1.9588281 2.1177264e-09 67.360978 0.31567675 0.14323837 0.68424362 0.24539763 0.24672416 2.5861635 8.0473289 0.81459396 0.99251481 0.45768058 0.61059302 2.1177264  1.886218 13.791004 147.03781  23.05965 21.014235  2.045415   2787.77 24.534315 397.06462 2357.1969 8.9741472
 2 1419.8563 3.0595002  0.9661261 1.0412566 0.022459356 0.11810977 0.063357105  1.0003122 0.99935328 0.99831541 54.129759  0.60514937 8.7857604  0.69264391 6.8435424 10.668874 20.159934  90.17164 247.51831 46.974169 55.764353 119.80607   0.10108939 0.097899604 0.45203008  0.19942892 0.75754209 2.5281925 2.1316901e-09 68.211213 0.30350581 0.14121426 0.69641653 0.24543311 0.24675976 2.5691164 8.5256346 0.81119722 0.98219691 0.44689959 0.60209941 2.1316901 1.8779879 13.770325 147.49585 23.114358 19.565638 3.5487195 2793.4839  23.61286 398.78036 2362.6194 8.4712202
 7 1419.3801 3.0580999 0.96668119 1.0413941 0.022492074 0.11790336 0.062752342  1.0004404 0.99930587 0.99792742 51.273417  0.47024178 8.9964408 0.025264213 7.0856615  9.776187 19.340616  89.57628 243.87449 46.740581 55.386363  125.7575  0.098643353  0.10463896 0.45029806  0.21992313 0.75712979 2.5088531 2.1287071e-09 68.358305 0.30182936 0.14104057 0.69809332   0.245445 0.24677169 2.5632448 8.4558534  0.8100558 0.97975907 0.44503655 0.60042022 2.1287071 1.8776296 13.762015 147.51439 22.847826 19.485711 3.3621155 2793.0645  23.48325 398.43664 2362.5931 8.5514443
 2 1418.5161 3.0581898 0.96613098 1.0413941 0.022492074 0.11790336 0.062752342  1.0004612 0.99984029 0.99782342  52.15946  0.41374829 7.0265947   1.9410979 7.8660499 8.9951952 18.930814 88.687465 262.35994 46.323333 45.667827 117.81571   0.12285757  0.10587585 0.52653541  0.15121689 0.72149845 2.6321372 2.1288985e-09 68.358305 0.30182936 0.14104057 0.69809332   0.245445 0.24677169 2.5632448 8.4558534  0.8099224 0.97959772 0.44496326 0.60032134 2.1288985 1.8777984 13.762015 147.51439 21.980618 19.209219 2.7713994  2793.071 23.611525 398.46432 2362.4615   8.53365
 1 1421.6513 3.0616982 0.96696296 1.0414391 0.022471138 0.11755301 0.065030245   1.000466 0.99990581 0.99797006 56.880198  0.48862946 6.0763852   2.3918348 6.6143477 9.5137715 16.349366 83.874343 276.16492 52.042995  50.16127 111.96095   0.17907157  0.12854198 0.59563266 0.097340582 0.71591782 2.4255694 2.1363807e-09 68.481769 0.29995034 0.14066929 0.69997261 0.24543743  0.2467641 2.5669921 8.6733025  0.8104971 0.97940875  0.4438908 0.59981014 2.1363807 1.8758327  13.76121 147.63159 23.765949 21.368773 2.3971765 2795.7706 23.490483 399.41904 2364.3144 8.5466903
1 1417.9119 3.0612661 0.96700296 1.0414449 0.022471685 0.11753095 0.064825958  1.0004774 0.99985461 0.99779578 52.290943  0.88176542 6.2006145  1.9399655 9.9681929   9.56133 16.623282 86.618706 280.02194 55.443379 57.335653 114.55037  0.18591493 0.13847559 0.45728004 0.17610576 0.72112957 2.3573087 2.1354576e-09 68.492101 0.29981398 0.14064777   0.700109 0.24543763  0.2467643 2.5668938 8.6532678 0.81025912 0.97904732 0.44365958 0.59956586 2.1354576 1.8757884 13.760882 147.63686 21.395323 19.068101 2.3272219 2793.0331 23.473903 399.34165 2361.6504 8.5671406
3 1418.9042 3.0632128 0.96767559 1.0414765 0.022513868 0.11728357 0.065993883   1.000409  1.0001952 0.99758586 46.639517  0.46579639 6.7641146  3.6928256 12.045522 12.297018 19.927157 96.663855  263.2893 39.986954 43.297228 110.67368  0.13210455 0.12397437 0.50066638 0.20732557  0.7546448 2.2633049 2.1396188e-09 68.626672 0.29820363 0.14044258 0.70171965 0.24545275 0.24677948 2.5593755 8.7493114 0.81021823 0.97803758 0.44244417 0.59872893 2.1396188 1.8750586 13.754578 147.65576 22.953743 19.538729 3.4150134 2791.9009 23.409371 399.81293 2360.1153  8.563291
6 1417.7669 3.0507426 0.96195755 1.0408843 0.022635649 0.11972617 0.056469048  1.0002242  1.0003963 0.99728504 48.924138  0.27743193 5.8683279  2.2973391 12.343935 10.479661 17.719496 91.587577 251.82023  43.68706 41.133858  113.2447   0.1255859 0.13084591 0.41992179 0.16784421 0.74439442 2.2493266 2.1131031e-09 67.660341 0.31238402 0.14300696 0.68753705 0.24549553 0.24682241 2.5380662 7.8354158 0.81083028 0.98574111 0.45318379 0.60618078 2.1131031 1.8874363 13.770579 146.87183 22.358941 20.075752 2.2831896 2790.8158 24.491133 396.54487 2361.1531 8.6267689
3 1419.2315 3.0600461 0.96202324 1.0408285 0.022658967 0.11981536 0.061183713  1.0000661  1.0004284 0.99740783 45.990172  0.53516448 5.5317339   3.345366 9.9009014 8.4799716 18.761926 94.641015  236.0135 45.208873  43.09899 116.64264  0.12018426 0.11912589 0.39070724 0.15522832 0.66348128 2.2115331  2.132854e-09 67.629741 0.31291274 0.14311946 0.68700826 0.24550394 0.24683085 2.5339903 8.2964528 0.81478041 0.99076742 0.45577679  0.6093915  2.132854 1.8871987 13.770259 146.82258  21.45364 19.032246 2.4213937 2795.5558   24.6828 398.08519 2363.7496 9.0382096
2 1418.8698 3.0639194 0.96318503  1.040706 0.022528306 0.11916514 0.064291229  1.0001306 0.99996672  0.9977294 61.618015  0.82671213 6.4249696  4.9151505 8.2123873  8.078524 15.296522 77.292163 255.13044 43.707565 45.231601  94.99973  0.11401044 0.12931409 0.48156532 0.18821801 0.60931614 2.2901571 2.1411313e-09 67.708904 0.31047818 0.14233859 0.68944301 0.24545784 0.24678459 2.5568269   8.61668 0.81494744 0.99039105 0.45409335 0.60832739 2.1411313 1.8827846 13.784385 147.13877  23.04679  19.22734 3.8194501  2791.646 24.382641 399.42254 2359.0333 8.8075107
3 1418.8662 3.0643929 0.96324955 1.0406789 0.022537266 0.11913883 0.064542598   1.000138 0.99979018 0.99750489 56.471283  0.82696268 6.7034595  3.2776735 6.1701197 6.6404789 13.282474 76.882809 246.63444 51.702181 56.928308 110.43529   0.1485912 0.12287479  0.5130753 0.19282739 0.64956549 2.0974557 2.1421454e-09 67.716502 0.31037066 0.14232123 0.68955054 0.24546099 0.24678774 2.5552506 8.6380437 0.81500672 0.99040752 0.45404774 0.60831896 2.1421454 1.8827296 13.784179 147.13579 24.579158 21.435002 3.1441557 2788.5741 24.379777 399.50412  2355.877  8.813177
6 1419.7051 3.0683024 0.96191818 1.0406789 0.022537266 0.11913883 0.064542598  1.0013053  1.0000966 0.99797655 40.113627  0.65284987 7.3584011  3.5926665 5.4048254 6.4750523 17.200574 96.986107  260.1118 44.064675 48.104691 124.51414  0.10091045  0.1225828 0.50823734 0.17616805 0.70138402 1.9157183 2.1505364e-09 67.716502 0.31037066 0.14232123 0.68955054 0.24546099 0.24678774 2.5552506 8.6380437 0.81619062 0.99184621  0.4547073 0.60920262 2.1505364 1.8901045 13.784179 147.13579 25.051113 21.121827 3.9292857 2789.3081 24.857657 399.59663 2355.7079 9.1458854
3  1414.726 3.0637143 0.96828379 1.0406789 0.022537266 0.11913883 0.064542598 0.99999209 0.99966301 0.99855773 37.066493  0.91982626 5.4989382  2.6258573 5.3347696 9.2587225 18.338656 99.842044 276.63393 45.411595 51.898412 127.91391 0.066233696 0.12539593  0.4625933 0.21948547 0.59897748 1.7720334 2.1406921e-09 67.716502 0.31037066 0.14232123 0.68955054 0.24546099 0.24678774 2.5552506 8.6380437  0.8162844 0.99196017 0.45475955 0.60927262 2.1406921 1.8814523 13.784179 147.13579 23.131137 20.907898 2.2232389 2783.1897 23.182216 399.34832 2351.6913 8.9678091
1 1414.0913 3.0555644 0.96550464 1.0406789 0.022537266 0.11913883 0.064542598 0.99608821  1.0000693 0.99812034 41.905526  0.34846914 5.3077757  1.9146716 7.9986766 9.2253767 18.366402 96.289998 269.86871 40.966527 35.916827 119.55529 0.099099354 0.11696681 0.42499267 0.19811964 0.66291661 2.0179289 2.1233166e-09 67.716502 0.31037066 0.14232123 0.68955054 0.24546099 0.24678774 2.5552506 8.6380437 0.81210946 0.98688674 0.45243365 0.60615646 2.1233166  1.866181 13.784179 147.13579 21.027239 18.963974 2.0632649 2786.1281   23.7774 399.42049 2354.3311 8.5990295
2 1414.5081 3.0586148 0.96274459 1.0406789 0.022537266 0.11913883 0.064542598 0.99718283  1.0002394 0.99816045 40.119466   0.3134381 5.8674749  3.0810126 7.6497376 9.8777126 19.393033 97.832136 250.39534  38.14704 37.830062 123.44442  0.11449513 0.11118367 0.50360326 0.21843591 0.67977561 1.9155106 2.1298036e-09 67.716502 0.31037066 0.14232123 0.68955054 0.24546099 0.24678774 2.5552506 8.6380437 0.81250042 0.98736183 0.45265146 0.60644827 2.1298036 1.8718824 13.784179 147.13579 20.592004 18.084742 2.5072618 2787.8322 24.518553 399.54016 2355.1691 8.6043893
1  1416.908 3.0664722 0.96602436  1.040726 0.022612241 0.11776645 0.069933382  0.9973891  1.0002981 0.99793489  42.21385  0.27072625  5.949355   1.541108 8.5237606 10.203477 20.644835  97.85844  265.2857 43.032935 39.517374 124.28965 0.080363057 0.11318141 0.50225584 0.23228378  0.6430154 1.8566193 2.1466041e-09 68.282051 0.30246797 0.14102383 0.69745454 0.24548722 0.24681407 2.5421487 9.1017118 0.81164893 0.98223396 0.44638328 0.60191902 2.1466041 1.8664166 13.769234 147.41696 20.724745 18.571981  2.152764 2792.3666 23.961429 401.97442 2358.1249 8.3058024
3 1419.3219 3.0730795 0.96631725 1.0410169 0.022569038 0.11777725 0.073506863 0.99719393 0.99963949 0.99752482 46.120408   0.1977985 4.2360516  2.3103902 7.9649519 11.770498 19.262107 92.017751 270.80197 39.405191    30.984 118.25338  0.11312354 0.11722085 0.37465325 0.20487342 0.61566854 1.8262137 2.1608343e-09 68.340275 0.30188343 0.14099143 0.69803921 0.24547209 0.24679888 2.5496844 9.4433522 0.81490695 0.98575652 0.44774182 0.60404298 2.1608343 1.8654096 13.764954  147.4622 21.359115 19.332138 2.0269777 2795.9255   24.0557 404.11128 2359.3826 8.3758512
1  1419.177 3.0604058 0.96461469 1.0406018 0.022415797 0.11814972 0.066898814 0.99735566 0.99996097 0.99777851 41.060298  0.14163646 6.3701386 0.44850261 8.0628008  11.90754 21.165233 98.992543 270.26944 40.347325 40.866163 131.73248  0.14528681  0.1432106 0.41049076 0.25767182 0.60893527 1.8803409 2.1336215e-09 67.941132 0.30591581 0.14121066 0.69400592 0.24541672 0.24674331 2.5770698 8.8746151 0.81085003   0.983726 0.44847837 0.60303292 2.1336215 1.8664218 13.794451 147.53401    20.842 18.752157 2.0898426 2796.6701  24.02533 400.59587 2363.6687 8.3801711
2 1418.3185  3.060171 0.96441963 1.0408148 0.022256251 0.11817991 0.067196366 0.99724559 0.99981462 0.99793626 40.895794  0.33420294 6.1531908  1.3122473 8.5450297 11.100572 21.434314  99.04465 258.61396 50.474042 45.206806 132.93705  0.11974635 0.15255742 0.45674031 0.20930339 0.69241165 1.9980884 2.1331204e-09 67.870435 0.30627263  0.1410813 0.69364894 0.24535278 0.24667914 2.6071451 8.9448964 0.81168681 0.98525392 0.44920293 0.60383117 2.1331204 1.8648734 13.804301 147.70438 20.055782  17.88563 2.1701518 2796.5255 23.995331   400.839  2363.246 8.4452054
1 1418.7449  3.053311 0.96096765 1.0407783 0.022177289   0.119647 0.062237234  0.9969963 0.99912629 0.99832109 47.566035  0.20990757  3.842343  2.4006535 7.5804474 10.681785 15.191706 90.323598 281.79786 51.214108 40.077878 118.25799  0.16858222 0.17791605 0.55520441 0.23249469 0.63688406 2.3562375 2.1185373e-09 67.274056   0.314794 0.14246942 0.68512617 0.24532022 0.24664646 2.6222656 8.5132228 0.81316198 0.99140992 0.45623677  0.6090931 2.1185373 1.8705854 13.819697 147.40225 23.821533 21.753675 2.0678585 2789.8468  24.62856 398.76102 2357.6833 8.7738389
5 1423.2746 3.0540769 0.95995993 1.0412293 0.022182295 0.12029289 0.061922576 0.99730241 0.99853509  0.9973879  47.92132 0.055170785 6.0686892  1.9249924 8.8286073 14.777712  24.14364 102.96133 269.45949 50.777363  38.45808 112.63238  0.17668299 0.14088774 0.60251543 0.18666566 0.60613738 2.4934571 2.1201605e-09 67.202702 0.31690408 0.14312032 0.68301591 0.24532228 0.24664853 2.6213067 8.4935353 0.81571762  0.9950536 0.45920199 0.61202872 2.1201605 1.8731971 13.808366 147.22575 28.217425 25.946665 2.2707606 2790.1143 24.860911 398.74504 2357.4919 9.0163912
6 1424.8992 3.0558735 0.96049891 1.0412563 0.022214423 0.12009692 0.062984867   0.997324 0.99886417 0.99837999 62.239277  0.20246169 5.9039334  4.1311887 9.8303201 14.183511 19.674489 85.081445 263.16342 38.225805 30.832939 93.172795  0.14875106 0.14262042 0.65072103 0.24369181  0.4436115 2.1925952 2.1239731e-09 67.306657 0.31556426 0.14295648 0.68435598 0.24533553 0.24666183 2.6151528 8.5862134 0.81584816 0.99444399 0.45830357 0.61147864 2.1239731 1.8725829 13.803511 147.24167 30.565397 27.624187 2.9412097 2788.6675 24.787138 399.12858 2355.7978 8.9539798
1 1424.7306 3.0457027 0.95971565 1.0413217 0.022274417 0.12040849 0.057144207 0.99743204 0.99921646 0.99832746 60.170705   0.3005544 6.4432629  3.2142548 8.4500164 15.017804 22.188839 90.374192 268.43108 39.231803 36.558129 96.777736  0.15335972 0.15353426 0.64348186 0.25071356 0.43955662 2.0687683   2.10248e-09 67.269218 0.31673672 0.14332805 0.68318343 0.24536024 0.24668663 2.6036742 7.9978899 0.81231573 0.99041378 0.45716616 0.60939582   2.10248 1.8754136 13.796774 147.09261 30.264693 27.347789 2.9169038 2788.9318 24.809327 396.89546 2358.4249 8.8021295
5 1424.4757 3.0517996  0.9604047 1.0411782 0.022453215 0.12026005 0.059992537 0.99772147 0.99954751 0.99842939 51.120301  0.49703168 8.0500898 0.35045734 7.6426757 13.580099 25.941456 101.56269 259.42669  53.31274  46.30372 109.11018  0.13411608 0.15653178 0.53160176 0.40940441 0.50124834 1.8148859 2.1153378e-09 67.420851 0.31538039  0.1433584 0.68454013 0.24543084 0.24675748 2.5702283  8.236938 0.81361855 0.99088607 0.45691791 0.60971869 2.1153378 1.8761644 13.782408 146.93316 28.715844 25.925105 2.7907388 2791.5196 24.817482  397.8039 2360.0874 8.8108815
8 1420.6709 3.0521269 0.96045919 1.0406811 0.022345075 0.11997805 0.060780579 0.99842694 0.99926143 0.99819924 46.020223   0.4145516 7.6135721  2.2338717 7.9883073 13.689405 25.543549 105.70322 245.71615 52.367376 41.671483 111.25603 0.067243006 0.13966791 0.52497626 0.36018963 0.58361646 1.9080787 2.1160302e-09 67.263705 0.31599345 0.14296827 0.68392669 0.24538894 0.24671544 2.5902611 8.3346584 0.81282883 0.99107998 0.45691786 0.60942269 2.1160302 1.8738228 13.807036 147.12756  27.11957  23.75963 3.3599395 2787.1027 24.580131 398.12502 2355.7032 8.6943876
 4 1415.6981 3.0552029 0.96017982 1.0406811 0.022345075 0.11997805 0.060780579 0.99977741 0.99974455  0.9981537 42.020574 0.32192149 7.3394469 1.8682521  8.380935 10.303781 21.269585  103.4837 273.16021 58.664372 49.595323 122.86428 0.099128485 0.15063935 0.51850828 0.31411505 0.63778139 2.0794656 2.1225492e-09 67.263705 0.31599345 0.14296827 0.68392669 0.24538894 0.24671544 2.5902611 8.3346584 0.81399444 0.99250122 0.45757309 0.61029661 2.1225492 1.8795956 13.807036 147.12756 22.112136 19.155511 2.9566252 2787.1719 24.684266 398.12232 2355.5836 8.7816899
 4  1415.623 3.0444328 0.96122137  1.041217 0.022549356 0.11969957 0.054850381 0.99998488 0.99920257 0.99794554 44.373933 0.60069571 6.1639618 2.6972932 9.4771202 12.266477 18.190167 95.569077 254.92089 54.248484  53.81744 121.90943  0.11103253 0.13100099  0.5779316 0.29163119 0.71973101 2.3673575 2.0998118e-09 67.709655 0.31168291 0.14289407 0.68823828 0.24546522 0.24679199 2.5531287 7.6921684 0.80862841  0.9827062 0.45144567 0.60419517 2.0998118 1.8816461 13.769247 146.97425   22.9963 20.458674 2.5376257 2785.2534 24.389688  396.2051 2356.0881 8.5705587
 2  1415.998 3.0537686  0.9620734  1.041217 0.022549356 0.11969957 0.054850381  1.0042458  0.9991385 0.99810652 45.833594 0.62509809 4.6945237 2.1765684 9.5865406 11.605664 16.835678  93.97157 274.94765 57.129136 51.545109 119.00153  0.13339911 0.12606541  0.6299357 0.19086448 0.62307754 1.9017293 2.1195069e-09 67.709655 0.31168291 0.14289407 0.68823828 0.24546522 0.24679199 2.5531287 7.6921684 0.81267368 0.98762231 0.45370409 0.60721773 2.1195069 1.8992949 13.769247 146.97425  24.02464  22.00513 2.0195103 2783.9468 24.250288 396.19328 2354.8858 8.6174411
 1 1415.4165 3.0532456 0.96252144  1.040914 0.022516976 0.11934986 0.055048877  1.0034527  0.9994701 0.99798948 45.671169 0.83397633 4.0807726  2.418576 8.1092274 9.8946709 14.381316 90.495666 274.00656 58.078958 54.584498 117.79586  0.13078228 0.14702908 0.58490395 0.21966927 0.58814141 1.9803419 2.1183987e-09  67.70417 0.31089986 0.14251198 0.68902132 0.24545385 0.24678058 2.5588258 7.7132404 0.81127695 0.98596484   0.452355 0.60579303 2.1183987 1.8975484 13.780095 147.10248 22.693356 20.658866 2.0344903 2785.4464 24.232864 396.20025 2356.4306 8.5826302
 2 1415.1061 3.0539416  0.9679081  1.040914 0.022516976 0.11934986 0.055048877  1.0049779 0.99879687 0.99829707  46.86349 0.51375663 3.9213374 1.7791257 9.6895322 10.571109 15.694737 93.420452 272.56974 52.878114 44.952131 115.43418  0.13375423 0.15027292 0.52842047 0.17970214 0.53331423  1.861313 2.1198737e-09  67.70417 0.31089986 0.14251198 0.68902132 0.24545385 0.24678058 2.5588258 7.7132404 0.81321617 0.98832162 0.45343628 0.60724107 2.1198737 1.8988696 13.780095 147.10248 25.572276 23.438445 2.1338308 2779.0676 22.853761 396.17488 2351.3239  8.715028
 3 1415.5349 3.0556278  0.9692319 1.0410413 0.022562603  0.1188267 0.056368322  1.0051004 0.99883494 0.99841954  44.90454 0.65511526  4.377378 1.0208354 9.7980731 9.8270925   17.1652 96.996447 270.19604 58.404324 50.904343 120.98014  0.12944603 0.14356121 0.43706049 0.20281242 0.51526441 1.8874579 2.1234511e-09 67.969404  0.3074445 0.14203444 0.69247729 0.24546984 0.24679663 2.5508094 7.8274389  0.8124357 0.98544472 0.45047673  0.6049656 2.1234511 1.8970613  13.76947 147.19046 25.594189 23.455711 2.1384779 2779.8814 22.646217 396.34122 2352.2694 8.6245476
 2 1414.8199 3.0419088 0.97068158 1.0410413 0.022562603  0.1188267 0.056368322 0.99857418 0.99900524 0.99855247 42.781233 0.26877045 3.7901064  2.401866 9.7846251 8.5544733 16.748357 98.173911 269.95953 50.479001 39.134624 117.83457  0.12847116 0.13112181 0.48097843 0.19960642 0.54939688 1.9317752 2.0945184e-09 67.969404  0.3074445 0.14203444 0.69247729 0.24546984 0.24679663 2.5508094 7.8274389 0.80732708 0.97924822 0.44764412 0.60116156 2.0945184 1.8712132  13.76947 147.19046 23.065011 20.988067 2.0769442 2783.5098 22.326613 396.30907 2355.8547 9.0194173
 4  1414.641 3.0417188  0.9690168 1.0410413 0.022562603  0.1188267 0.056368322 0.99756504 0.99987049 0.99847071 40.927888 0.52899177 6.2011201 1.8647559 9.0976969 12.155981 16.374613 94.099189   251.243 38.117717 46.212259  120.4132 0.090632853 0.13566656 0.56733721 0.19543127 0.67070741 2.4216197 2.0941205e-09 67.969404  0.3074445 0.14203444 0.69247729 0.24546984 0.24679663 2.5508094 7.8274389 0.80673921 0.97853516 0.44731816 0.60072381 2.0941205 1.8708577  13.76947 147.19046 22.146346 19.838334 2.3080121 2784.9894 22.766377 396.36174 2357.0417 8.8195685
 1 1417.3613 3.0429459  0.9692958 1.0410409 0.022577174 0.11872244 0.057082999 0.99757421 0.99980473 0.99821309 37.513634 0.69658869 4.6905935 2.0891217  9.391916 10.824873 18.187061 100.47449 266.30532 43.604768 45.188454 118.52246  0.13417325 0.12932704 0.46658126 0.18744184  0.4772197 2.0553435  2.096692e-09 68.018285 0.30680892 0.14194475 0.69311298 0.24547493 0.24680173 2.5482636 7.8937256 0.80689926 0.97837755 0.44694421 0.60053222  2.096692 1.8704796 13.767565 147.20184 22.667699 20.649657 2.0180425 2789.3872 22.739418 396.50396 2361.3376 8.8062425
 4 1416.5703 3.0372894 0.96861003 1.0413569 0.022582364  0.1190868 0.053706461 0.99750978 0.99989633 0.99742538 30.102138 0.95199087 5.8951118 4.0554701 6.9390694 9.9714347  18.57274 97.921134 253.07333 42.925879 49.450673 135.96708  0.14003417  0.1603202 0.44073493 0.22303838 0.55695424 2.2117653 2.0848655e-09 67.999754 0.30777537  0.1423143 0.69214649 0.24547674 0.24680355 2.5473577  7.559638 0.80591515 0.97731745 0.44710163 0.60027159 2.0848655 1.8725318 13.759179 147.09955 22.965495 20.064536 2.9009589 2787.2096 22.821674 395.92122 2359.4994 8.9673558
 1 1418.4333 3.0291511  0.9659829 1.0412017   0.0224151 0.12003305 0.048893325 0.99866484  0.9989976   0.997538 43.127095 0.83211925 3.5901839 9.1535938 7.9774756 9.9628718 15.959595 87.234532  277.1808 43.926504 35.643548 111.60739 0.099962589  0.1532632 0.35116452 0.24105683 0.49103779 1.8482251 2.0679671e-09 67.476458 0.31427853 0.14309329 0.68564212 0.24541645 0.24674304 2.5771984 7.1111116 0.80558852 0.98070215 0.45161735 0.60317307 2.0679671 1.8753201 13.784626  147.0352 26.602206 22.965922 3.6362839 2783.6621 22.951245 395.68914 2355.8151 9.2066311
12 1418.0128 3.0291376 0.96596634 1.0412006 0.022415377 0.12004056   0.0488773 0.99928848 0.99934058 0.99734887 44.365536 0.86177452 3.5768149 9.9850402 9.4609696 10.904207  17.53442 88.746492 276.13276 43.887318 34.371168 108.59474  0.12020073 0.15548356 0.40919691 0.21989248 0.46792668 1.7919563  2.067939e-09 67.473688 0.31432143 0.14310107 0.68559921 0.24541656 0.24674315 2.5771474 7.1094709 0.80560078 0.98073721 0.45165505 0.60320284  2.067939 1.8753548 13.784662 147.03291 26.184337 22.025755 4.1585825  2783.657 22.866854 395.70136 2355.7405 9.3482841
 1 1417.2685 3.0277868  0.9674121 1.0412638 0.022476268 0.11941114 0.048676569 0.99946813 0.99941857 0.99802093 45.473636 0.99094878 3.5303453   7.22308 8.6291982 12.054528 20.408183 91.570917 291.82476 51.665418  40.22078 113.86741 0.098298681 0.15080298 0.42624619 0.23222947 0.53377136 2.0731078 2.0651476e-09  67.76618 0.31037593 0.14253254 0.68954539  0.2454393 0.24676597 2.5660709 7.0668858 0.80319549 0.97569653 0.44747139 0.59950564 2.0651476 1.8735754 13.774016 147.13147 22.501108 19.852007 2.6491011 2789.5348 22.597886 395.71568 2361.3916 9.8296731
