#weight  minuslogpost         A         ns        H0      omegab     omegam      DES_DzS1      DES_DzS2      DES_DzS3      DES_DzS4         DES_m1        DES_m2        DES_m3        DES_m4       DES_AIA  DES_alphaIA  omk       ombh2       omch2            As        YHe     sigma8  s8omegamp5  s8omegamp25  minuslogprior  minuslogprior__0      chi2  chi2__des_y1.shear
 6 99.414013 2.1287608  1.0336057 71.609925 0.044207609 0.28034116   -0.010610102  -0.021515786    0.013017631 -0.0045619616 0.00012686189   0.055283231 -0.0076986063    0.020075036 0.86584644   0.24885485 0 0.022669579 0.12075801 2.1287608e-09 0.24550782 0.85268839 0.45147508 0.62045754 -17.116044 -17.116044 233.06011 233.06011
 3 101.23887 2.2046779  1.0478087 71.609925 0.044207609 0.28034116    0.033584825 -0.0098434455  -0.0034661249  0.0037630997 -0.0093200875   0.013193489  -0.031992989   0.0079607774  2.1503691    2.9284003 0 0.022669579 0.12075801 2.2046779e-09 0.24550782 0.87291453 0.46218427 0.63517507 -13.909429 -13.909429  230.2966  230.2966
 1 101.16331  2.406984    1.05107 71.803854 0.044213584 0.27225872    0.010652485  -0.029231057  0.00093397045  -0.038004805  0.0024410589   0.037098982  -0.015718276   -0.034419179  1.2130747    3.3667722 0 0.022795611 0.11724274  2.406984e-09 0.24555775 0.89520105 0.46710174 0.64664516 -15.199031 -15.199031 232.72469 232.72469
 4 100.70509 1.9541962  1.0516654 88.456892 0.068025136 0.27618094 -0.00038112403  -0.031408978   0.0088614756  -0.012874739  0.0020857692   0.043028544   -0.03493768    0.017155094 0.45162458     4.300748 0 0.053227095 0.16236924 1.9541962e-09 0.25071434 0.86794388 0.45612985 0.62920196 -16.306857 -16.306857  234.0239  234.0239
 2 102.13956 1.4429391  1.0205692 82.148336 0.039093979 0.27469158   -0.035610243  -0.019354255 -0.00055447531  -0.013490322 -0.0089606509   0.015635052  -0.022703867    0.037982531 0.50053449    4.2220042 0 0.026381982 0.15855412 1.4429391e-09  0.2469384 0.83776409 0.43908077 0.60650318  -14.95841  -14.95841 234.19595 234.19595
 8 103.58445  1.931631  1.0378923 72.418635 0.039492961 0.28239429    0.038027694  -0.036006516   -0.004456122  0.0020191075   0.013883304   0.048021438  -0.004991783   0.0059788696  2.6320797     2.954341 0  0.02071192 0.12705026  1.931631e-09 0.24464716 0.85666988 0.45524109 0.62449286 -13.371015 -13.371015 233.91092 233.91092
 6 104.26457 2.1856291  1.0362304 79.175996 0.039540038 0.25522272    0.011586227  -0.033512922   -0.022151105   0.013186924 -0.0020571774  0.0046468624  0.0070616837   -0.034971614  1.7568224    2.2953152 0 0.024787011 0.13480356 2.1856291e-09 0.24634886  0.9371643  0.4734514 0.66610941 -11.607256 -11.607256 231.74365 231.74365
11 103.62724 2.1824992  1.0348881 79.737957 0.038725761 0.25282033  -0.0088501136  -0.022062991   -0.014046672  0.0020110344 -0.0078678895   0.037425773    0.01375198   0.0044060324  2.1544937    4.7589535 0 0.024622388 0.13571417 2.1824992e-09 0.24628068 0.94283744 0.47407038 0.66855913 -16.102613 -16.102613  239.4597  239.4597
 1 104.03178 2.0407917  1.0297633 82.832837 0.038756279 0.25005768   -0.011754353  -0.015091517   -0.012466812  -0.024981196  -0.029611229 -0.0048954088  0.0060186019    0.050407008  2.0449135    4.3810111 0 0.026591764 0.14453714 2.0407917e-09  0.2470111 0.94329804 0.47170343 0.66705091 -14.340678 -14.340678 236.74492 236.74492
 2 102.12397 2.7329362  1.0592692 67.587041 0.043104444 0.26967101  -0.0080725474  -0.010868088   -0.008849281  -0.016247062  -0.027669698  0.0038909585  0.0082673329    0.047530846   2.033279    3.8375692 0 0.019690145 0.10320109 2.7329362e-09 0.24415569  0.8889302 0.46162019 0.64058421 -15.531771 -15.531771 235.31148 235.31148
 1 102.26152 2.8598123  1.0254911 67.587041 0.043104444 0.26967101   0.0072637474  -0.029470474   0.0032432902  -0.044858795   0.044295176   0.026226871  -0.019738951      0.0462614 0.61534024 -0.070814418 0 0.019690145 0.10320109 2.8598123e-09 0.24415569  0.8978038 0.46622824 0.64697874 -15.322119 -15.322119 235.16729 235.16729
 2 104.14342   2.88948  1.0275354 67.587041 0.043104444 0.26967101   0.0044824051  -0.016612045   0.0076882327   -0.07188108   0.048419392   0.032044134  0.0080038365    0.032982565 0.84746231 -0.089908491 0 0.019690145 0.10320109   2.88948e-09 0.24415569 0.90313961 0.46899912 0.65082385 -14.754314 -14.754314 237.79548 237.79548
11 101.93746 1.2230701 0.99215023 80.008096 0.047129018 0.30473622    0.013809272  -0.016252463    0.019048261  -0.035429532   0.018372889   0.054709346 -0.0097794418   0.0026209522  1.3914612    2.1691291 0 0.030168677 0.16448901 1.2230701e-09 0.24819331 0.75367621 0.41605127 0.55997137 -16.425074 -16.425074 236.72506 236.72506
 8 99.295139 1.4533432 0.96829849 80.008096 0.047129018 0.30473622    0.018510878 -0.0096279435  -0.0057292708 -0.0059103379    0.02720173   0.039850775 -0.0061286587    0.039576201  1.7863529    3.0922925 0 0.030168677 0.16448901 1.4533432e-09 0.24819331 0.81219382 0.44835469 0.60344918 -15.868956 -15.868956 230.32819 230.32819
11 100.51052 1.2752431 0.95665609 79.040498 0.037344056 0.30137025    0.026778587  -0.013091915   0.0072277065 -0.0055937573   0.061165057   0.011665727   -0.01964979    0.026023235  1.5452194    3.5339863 0 0.023330326 0.16454468 1.2752431e-09 0.24580141 0.78963959 0.43349002 0.58506485 -14.700928 -14.700928 230.42289 230.42289
 5 102.41948 1.1099537 0.94063832 88.166333 0.032084451 0.27688286    0.019529048  -0.031836013  -0.0020750093   0.020844081   0.019307288   0.015178656  -0.020734791    0.011231723  1.0535028   0.40317019 0 0.024940214 0.18978772 1.1099537e-09 0.24641175  0.8091906 0.42579335 0.58698209 -15.451194 -15.451194 235.74135 235.74135
10 103.18898 1.4033206  0.9068956 88.166333 0.032084451 0.27688286 -0.00089258115  -0.028886986  -0.0016258682   0.036179567   0.011369125   0.017340837 -0.0083483373    0.010832967  1.4951593    2.0609794 0 0.024940214 0.18978772 1.4033206e-09 0.24641175  0.8938144  0.4703221 0.64836769  -15.69253  -15.69253 237.76302 237.76302
18 100.55197 1.3798314 0.90311028 88.166333 0.032084451 0.27688286  -0.0091962198  -0.019284927    0.019748257  -0.026900353   0.026557384  0.0060422428  -0.049517854  -0.0013406332  1.8532435    2.0862682 0 0.024940214 0.18978772 1.3798314e-09 0.24641175 0.88454674 0.46544548 0.64164498 -15.231067 -15.231067 231.56607 231.56607
 7 96.928471 1.0952384  0.9088527 82.605158 0.037879318 0.30957432  0.0062875735  -0.016799898  0.0064833968  -0.0052021411   0.016586089  0.0023500507 -0.0056551398   0.0047493421   1.6394289   4.6645326 0 0.025847377 0.18495391 1.0952384e-09 0.24675233 0.76158295 0.42374021 0.56807862 -19.135151 -19.135151 232.12724 232.12724
11 101.14564 1.1290455 0.90699028 83.917174 0.036571183 0.30318676  0.0072419289  -0.041068929 -0.0056630033   0.0034788755   0.045004365  0.0067430889 -0.0014707668   -0.011840007  0.97588666   4.1843386 0 0.025753763 0.18729883 1.1290455e-09 0.24671912 0.78176985 0.43046123 0.58010483 -15.197724 -15.197724 232.68673 232.68673
 7 101.54831 1.1466652 0.90665595 84.659796 0.036599814  0.3006166 -0.0064424666  -0.050786452   0.015814021    0.017789576   0.018470965 -0.0033974168   0.016084373  -0.0045625103   1.1768433   3.7343351 0 0.026232115 0.18876586 1.1466652e-09 0.24688657 0.79070153 0.43352991 0.58548506 -14.799826 -14.799826 232.69626 232.69626
 9 100.78468 1.0823675 0.90522597 84.719068 0.036302968 0.30248935   0.014558044   -0.02407466  0.0068494229    0.035913119    0.01431813  -0.003090185 -0.0084412825  -0.0084662417  0.98189077   4.3486259 0 0.026055803 0.19058746 1.0823675e-09 0.24682539 0.77285907 0.42506501 0.57316258 -15.318847 -15.318847 232.20706 232.20706
36  100.9131 1.0687378 0.92126581 84.719068 0.036302968 0.30248935   0.023162768  -0.035608285   0.010902629   0.0052329352  -0.007857966   0.030162353  -0.014754184   -0.011461377   1.2121005   4.7394538 0 0.026055803 0.19058746 1.0687378e-09 0.24682539 0.77428016 0.42584659 0.57421648 -15.490493 -15.490493 232.80718 232.80718
23 99.037608 1.2102113 0.91670891 84.719068 0.036302968 0.30248935   0.019585202  -0.023237783  -0.001908135   -0.028083348 -0.0063814731   0.026422047  -0.031075273  -0.0057402506  0.90456583 -0.68889549 0 0.026055803 0.19058746 1.2102113e-09 0.24682539 0.82202027 0.45210319 0.60962119  -15.85611  -15.85611 229.78744 229.78744
 2 97.150132 2.0252433 0.98290883 57.854913 0.065693775 0.38014062    0.01323742  -0.020042267 -0.0051637058    -0.02922427  -0.011086465   0.021284452 -0.0077905793    0.013860038   1.3986964   1.7622601 0 0.021988961 0.10503542 2.0252433e-09 0.24523812 0.71233798 0.43919586 0.55933522 -17.583826 -17.583826 229.46792 229.46792
11 101.56205 2.0022351 0.96861923 57.854913 0.065693775 0.38014062  0.0030944434  -0.035192522 -0.0092409916   0.0025159028  -0.016400913   0.018806689  -0.031692814   -0.012103293   1.0391359   4.8009867 0 0.021988961 0.10503542 2.0022351e-09 0.24523812 0.70520417 0.43479747 0.55373368 -14.122836 -14.122836 231.36976 231.36976
 8 99.463344 2.0527411 0.97858161 57.854913 0.065693775 0.38014062  -0.016763101  -0.020329506    0.01165527   0.0018289119     0.0158474  -0.010167978  -0.033539229   -0.015340323   1.2726619   3.1975233 0 0.021988961 0.10503542 2.0527411e-09 0.24523812 0.71620986 0.44158309 0.56237547 -15.829802 -15.829802 230.58629 230.58629
 6 103.45904 1.8983182 0.97783342 58.023276 0.067775737 0.38816257  -0.025186742 5.6226846e-05  0.0099780774    0.011044631   0.011934073  0.0095151853  -0.043329201   -0.014714751   1.0959703   2.3919164 0 0.022818061 0.10764745 1.8983182e-09 0.24556739 0.69493951 0.43296603 0.54853004 -13.234497 -13.234497 233.38707 233.38707
 4  102.6233 1.8043853 0.97624944 59.170098 0.068836104 0.39003963  0.0014976765  0.0062765814   0.032052862 -0.00024557638   0.012778957  0.0017032641  -0.037040938    0.015577039   1.5291983   2.0705227 0 0.024100211 0.11223071 1.8043853e-09 0.24607775 0.69127201 0.43172117 0.54629366 -13.090637 -13.090637 231.42786 231.42786
13 100.08295 1.7491931 0.97487943 59.145674 0.068365151 0.39156674  0.0053996288  -0.018029757   0.029071947  -0.0069105481   0.011116623 0.00061139715 -0.0054355777    0.032861309  0.60844997   2.7150234 0  0.02391557 0.11283704 1.7491931e-09 0.24601739 0.68356672 0.42774388 0.54073236 -17.204151 -17.204151 234.57419 234.57419
13 102.89622 1.5738198  1.0210867 59.145674 0.068365151 0.39156674  -0.025743091  -0.020148046   0.017485278 -0.00055785599   0.068104125  -0.027219995 5.1027191e-05 -0.00052952291   1.0967255   4.8236723 0  0.02391557 0.11283704 1.5738198e-09 0.24601739 0.65820349 0.41187277 0.52066889 -13.376991 -13.376991 232.54641 232.54641
10 99.562083 1.5200662  1.0207743 58.877545  0.06873639 0.39476127 -0.0078900906  -0.014591641  0.0093899201    0.011122131   0.050483416  0.0093763669   0.031978331    0.025137597  0.43772548   2.6251437 0 0.023827919 0.11279501 1.5200662e-09 0.24599052 0.64631182 0.40607791 0.51230162 -16.927112 -16.927112 232.97839 232.97839
 5 101.78732 1.4171237 0.98249033 58.877545  0.06873639 0.39476127 -0.0041753834  -0.021039066  0.0081450194   -0.018898034   0.045946255   0.014390856  0.0071442185    0.019446046 -0.24815781    1.518041 0 0.023827919 0.11279501 1.4171237e-09 0.24599052 0.61635106 0.38725356 0.48855311 -18.695655 -18.695655 240.96596 240.96596
 2 99.719205  1.491428  0.9721596 71.874545 0.068708026  0.3578711 -0.0030246562  -0.016127457 0.00090802165   0.0022799885   0.062366403  0.0022939209  -0.021374239    0.037487245    1.419993   2.9715135 0 0.035494225 0.14904693  1.491428e-09 0.24965546 0.72734264 0.43511331 0.56256241 -15.019382 -15.019382 229.47717 229.47717
 2  97.66937 1.5438609 0.97387034 70.998351 0.068752189 0.35825962 -0.0063721137  -0.010860258  0.0051827503  -0.0056481483   0.021892764  0.0060134196  -0.016239407  -0.0094286981  0.76076848 -0.67876543 0 0.034656368 0.14560871 1.5438609e-09 0.24944722 0.73124463 0.43768495 0.56573383  -18.11642  -18.11642 231.57158 231.57158
14 98.234273 1.5593427 0.95401069  67.28215 0.044584226 0.33635678  -0.010688859  -0.005575707   0.006242181  -0.0046100599   0.028548281  0.0049010977  -0.013483988   -0.012467663  0.80150308   1.1335408 0 0.020182778 0.13179011 1.5593427e-09 0.24440353 0.74998272 0.43496203 0.57115147 -17.481465 -17.481465 231.43147 231.43147
24 101.90489 1.4860952 0.94720968  67.28215 0.044584226 0.33635678 -0.0067237945   -0.01617224  0.0036194476   0.0087456483 -0.0031677623  0.0018945734  -0.010974993    -0.04394871  0.31833487   2.3761268 0 0.020182778 0.13179011 1.4860952e-09 0.24440353 0.73023923 0.42351154 0.55611576  -15.18298  -15.18298 234.17574 234.17574
 6 99.835405 1.4496854 0.93306453  67.28215 0.044584226 0.33635678  -0.012216053  -0.022783636  0.0097453392   -0.051375315  -0.009719262  0.0076854304 -0.0088667443     0.04052512   1.2970721   3.6194345 0 0.020182778 0.13179011 1.4496854e-09 0.24440353 0.71733708 0.41602878  0.5462901 -16.815596 -16.815596   233.302   233.302
16 103.94746 1.7603398 0.87147376  67.28215 0.044584226 0.33635678   -0.028873086  -0.037122971   0.013648761   -0.031992892   0.035152127  -0.016116821    0.013425783   0.023979928 0.64863562  2.2745514 0 0.020182778  0.13179011 1.7603398e-09 0.24440353 0.77238025 0.44795176 0.58820838 -15.728649 -15.728649 239.35222 239.35222
16 99.392583 1.7242515 0.88452632  67.28215 0.044584226 0.33635678    0.013461046  -0.015857152 -0.0013063221   -0.035506155   0.037384763   0.028267087    0.020952256   0.012421483  1.7888883  4.2368846 0 0.020182778  0.13179011 1.7242515e-09 0.24440353 0.76813232 0.44548813 0.58497336 -17.772495 -17.772495 234.33016 234.33016
 2 109.93008 1.4487113 0.87571747 69.271032 0.041690907 0.33812495   0.0030517161  0.0021162843  -0.024004427   -0.012942255   0.017828845   0.052149235    0.047303771   0.061748862   2.209583   2.131713 0 0.020005281  0.14193359 1.4487113e-09 0.24431515 0.73874836 0.42957118 0.56333383 -8.9488441 -8.9488441 237.75785 237.75785
 6 107.22363  2.060913 0.89505714  57.26298 0.040280501 0.34540148     0.01367073  -0.020454041   -0.01327369   -0.036527034 -0.0085995316   0.067415475   -0.045747709  -0.015529069  1.5237682  3.7110729 0 0.013208173 0.099839115  2.060913e-09 0.24005819 0.73288677 0.43072391 0.56184682 -9.8975824 -9.8975824 234.24243 234.24243
 7 98.375064 2.1305269 0.88987178 59.008808 0.034221607 0.33038383   0.0054626061  -0.027063833  0.0060270804   -0.043102109   0.014246554  -0.021018891    -0.02524977   0.029348432  1.2991257    2.85444 0 0.011916098  0.10290021 2.1305269e-09 0.23894672 0.77165823 0.44354163 0.58503209  -16.30815  -16.30815 229.36643 229.36643
18 99.743473 1.9851297 0.88685944 59.554859 0.034186584  0.3345442   -0.000607585  -0.024074474   0.013321081   -0.043226858   -0.01591193  0.0004911978  -0.0053206281 -0.0061298672 0.39602224 0.59242466 0 0.012125234  0.10630146 1.9851297e-09 0.23914138 0.75840593 0.43866044 0.57678651  -17.63391  -17.63391 234.75477 234.75477
12 97.749239 1.8858205 0.88594848 57.861522 0.033502113 0.34225637   0.0010821296  -0.026997785   0.015528703   -0.037995825 -0.0055387844   0.025176842  -0.0017320609  0.0029395826 0.57477101   1.170421 0 0.011216359  0.10315357 1.8858205e-09 0.23824787 0.72815031 0.42598746 0.55694066 -18.403198 -18.403198 232.30487 232.30487
11 99.781676  1.976439 0.88809783 57.647638 0.033981094 0.33987996  -0.0021649298  -0.040485534  0.0039349035    -0.02284681 -0.0030638309  0.0091720917   -0.010596824 -0.0064394166  1.2632389  1.0593728 0 0.011292768  0.10144345  1.976439e-09 0.23832688 0.73754753 0.42998449 0.56314652 -17.376042 -17.376042 234.31544 234.31544
11 101.42489 1.8471384 0.90191476 57.647638 0.033981094 0.33987996   0.0012822151   -0.02880097  -0.015824578  -0.0083387262  0.0070011217   0.039368357    0.021488238 0.00065221544  1.6349507  3.2958763 0 0.011292768  0.10144345 1.8471384e-09 0.23832688 0.71586312 0.41734265 0.54658962 -16.025059 -16.025059 234.89989 234.89989
 3 97.507633 1.9013214 0.95382257 57.647638 0.033981094 0.33987996 -0.00022204724  -0.014747471    0.01194153    0.012140747   0.014771694   0.043459381  0.00024343839  0.0083712702  1.4473484  2.1406306 0 0.011292768  0.10144345 1.9013214e-09 0.23832688 0.73751011 0.42996268 0.56311795 -17.786052 -17.786052 230.58737 230.58737
 3 99.236794 1.8719262 0.95298322  57.30022 0.033237578 0.34107159   -0.011943008 -0.0012873229   0.012423804   -0.013653878   0.045043471   0.034499246   -0.013202111   0.018689555 0.90261964  1.1671001 0 0.010912944  0.10085979 1.8719262e-09 0.23793011 0.73079072 0.42679153 0.55847586 -16.517608 -16.517608  231.5088  231.5088
17 102.07571 1.8608645 0.94996874  57.30022 0.033237578 0.34107159    0.015544417  0.0090939411  0.0051083463   -0.018421568   0.059117565   0.019498705   -0.021837955    0.03357217  1.3567112  2.4927023 0 0.010912944  0.10085979 1.8608645e-09 0.23793011 0.72797514  0.4251472 0.55632418 -13.294691 -13.294691  230.7408  230.7408
 2 103.70822 2.0320706  1.0052063  57.30022 0.033237578 0.34107159  -0.0030901723  -0.014695343   0.015523632   -0.038223978   0.071105998 0.00042830167   -0.063034512   0.020963417   1.872149  2.5238295 0 0.010912944  0.10085979 2.0320706e-09 0.23793011 0.77355701 0.45176762 0.59115819 -10.412994 -10.412994 228.24242 228.24242
11 105.37878 2.1961295 0.89648969  57.30022 0.033237578 0.34107159   0.0074393234  -0.020804622   0.022674661   -0.052350077   0.034276343 -0.0048091438   -0.073410454 -0.0059605039  2.1352328  3.5855601 0 0.010912944  0.10085979 2.1961295e-09 0.23793011 0.77859782 0.45471152 0.59501042 -9.8243662 -9.8243662  230.4063  230.4063
 6 105.08099 2.3354917 0.89722151 58.572854 0.032433404 0.33110709   0.0083458684   -0.02788999   0.025646321   -0.022896641  -0.013953705 -0.0004161334   -0.060705627 -0.0047360425  1.7840927  2.6941059 0 0.011127185  0.10224701 2.3354917e-09 0.23815507 0.81166537 0.46704772 0.61569998 -12.283103 -12.283103 234.72818 234.72818
 4 99.174375 2.0825444   1.026113 58.572854 0.032433404 0.33110709   -0.010589426  -0.030700041   0.011068421   -0.027951448   0.046918947   0.027705754   -0.028669706   0.004755475  1.3097124  1.7128753 0 0.011127185  0.10224701 2.0825444e-09 0.23815507 0.79765596 0.45898644 0.60507294 -16.197588 -16.197588 230.74393 230.74393
 4 101.63377 1.2635204 0.99663354  88.09386 0.043324811 0.29546097     -0.0155337  -0.030912953     0.0231669    -0.01980549   0.037726811 -0.0061977356   -0.032031261   0.014691201  1.5355436  3.5384418 0 0.033622342  0.19517031 1.2635204e-09 0.24917255 0.85811173 0.46643797  0.6326578 -15.457726 -15.457726   234.183   234.183
49 100.09433 1.2695916  0.8708821  88.09386 0.043324811 0.29546097   -0.018683774  -0.034342876   0.018504152 -0.00090103581   0.047754202  -0.010834171  -0.0070228738    0.01355458  1.6121901  3.3457094 0 0.033622342  0.19517031 1.2695916e-09 0.24917255 0.80478997 0.43745422  0.5933454 -15.872823 -15.872823  231.9343  231.9343
23 100.34285 1.3231699 0.87119504 88.395432 0.042867238 0.29196335  -0.0012247573  -0.017632702   0.025513906  0.00024977085   0.027656521  -0.033512977 -0.00031622383   0.020584181  1.0169535 0.57695238 0 0.033495398  0.19413344 1.3231699e-09 0.24913724 0.82047685 0.44333345 0.60311262 -16.021596 -16.021596 232.72889 232.72889
 9 102.57465 1.5144481 0.87544737 79.323057 0.034948159 0.29964423   0.0024343465 -0.0041692966   0.022471747    -0.01277057  0.0052276144  -0.029385484   -0.013938508   0.034802538  1.6748125  2.5113815 0 0.021989897  0.16614474 1.5144481e-09 0.24523856 0.84144564  0.4606054 0.62255474 -15.659206 -15.659206 236.46771 236.46771
 2 100.55179 1.3493154 0.87103343 79.323057 0.034948159 0.29964423  0.0047305669 0.00050503215  0.0099390242  -0.062674535   0.021065528 -0.0076476348   0.0086298368   0.015829598   2.2707913 3.5945663 0 0.021989897 0.16614474 1.3493154e-09 0.24523856 0.79263108 0.43388442 0.58643864 -16.178474 -16.178474 233.46053 233.46053
16 102.26413 1.3447629 0.88795844 77.782363 0.054130131 0.32774785 -0.0030326806   -0.02012883   0.021944844  -0.051148809 -0.0064080617  -0.038925093    0.010205404   0.047187847  0.34047363 1.5749432 0 0.032749249 0.16515103 1.3447629e-09 0.24892635 0.73693982 0.42189264 0.55759258 -14.116502 -14.116502 232.76126 232.76126
 5 102.14629 1.4867519 0.89223219 79.683657 0.058211073 0.32198222 -0.0037817391  -0.020919021  0.0038030544  -0.059603963  0.0092247465  -0.026401425    -0.01381193   0.075109207    1.280621 4.1247212 0 0.036961035 0.16707146 1.4867519e-09 0.25003458 0.76592799 0.43461417 0.57696027 -12.179776 -12.179776 228.65213 228.65213
 4 100.95334 1.4358809 0.89953115 79.683657 0.058211073 0.32198222  0.0095139944 -0.0013838742  0.0080289889  -0.021321156  -0.002001564  -0.054643479 -0.00098717287    0.01999458   1.3228925 4.3520039 0 0.036961035 0.16707146 1.4358809e-09 0.25003458 0.75525183 0.42855615 0.56891811 -14.148442 -14.148442 230.20357 230.20357
12 97.968465 1.7234531 0.90594361 74.215023 0.054464501 0.32111897   0.016557851  -0.016476521 -0.0021938077  -0.025616736  0.0037945537  -0.022387813   0.0014389146   0.031619471   1.8224731 2.7729709 0 0.029998337 0.14651447 1.7234531e-09 0.24813895 0.78652663 0.44570388 0.59207936 -17.051542 -17.051542 230.04001 230.04001
 2 97.676149 1.5533608 0.94500837 74.215023 0.054464501 0.32111897   0.016562867 -0.0089381354 -0.0021092358  -0.021262054   0.008832446  -0.016482273   0.0025515636   0.030369006   1.6755513 2.5105189 0 0.029998337 0.14651447 1.5533608e-09 0.24813895  0.7592765 0.43026195 0.57156608 -17.298267 -17.298267 229.94883 229.94883
10  98.12623  1.631193 0.93623828 84.841002 0.052705331 0.28665092   0.019633846  -0.010423711 -0.0046301947  -0.024518728   0.020555666  -0.012148303   0.0011815107   0.038908601   1.1275664 2.6250753 0 0.037937274 0.16792956  1.631193e-09 0.25026767 0.82915767 0.44392928 0.60670205 -16.624651 -16.624651 229.50176 229.50176
22 97.594265 2.0191206 0.96071739 75.436752   0.0649167 0.31238366 -0.0078206548  -0.033445734   0.010588118  -0.014221697  0.0058253381   0.011732214    -0.02077248   0.022284038   1.5754354 3.4166309 0 0.036942169 0.14045898 2.0191206e-09 0.25002985   0.812041 0.45386021 0.60708575 -18.016122 -18.016122 231.22078 231.22078
 3 96.735514 1.8608961 0.95930358 75.073979 0.066196949 0.32117245  -0.007216528  -0.029044854  0.0072531578  -0.011026631   0.015707082  0.0089215819   -0.024774151   0.020360996   1.3716663 2.0634761 0 0.037309278  0.1433432 1.8608961e-09 0.25011947  0.7869538 0.44598308 0.59242559 -18.097708 -18.097708 229.66644 229.66644
 2 101.47403 1.9614832 0.88468928 75.073979 0.066196949 0.32117245 -0.0054638664  -0.040566087   0.010128584 -0.0062699466   0.011007925 -0.0074947201   -0.048334957   0.018822233  0.60506751 4.0876554 0 0.037309278  0.1433432 1.9614832e-09 0.25011947 0.78274525   0.443598 0.58925735 -14.493548 -14.493548 231.93515 231.93515
 3 101.27527 1.6786432  0.8800699 71.405944 0.062930349 0.33833329 -0.0023141263  -0.037434433  0.0060307748 0.00075059074  -0.018287744  -0.006417609   -0.038811786   0.030405971   0.5662811 1.0983184 0 0.032086982 0.14009375 1.6786432e-09 0.24874123 0.72976608 0.42447883 0.55657008 -14.544173 -14.544173  231.6389  231.6389
 6  98.81876 1.6508195 0.87963717 71.989172 0.063575399 0.33861677  0.0098609093  -0.006461569    0.01654805  -0.011521287  0.0016188381 -0.0083880855    0.026404156  -0.006041513  0.82292839 1.9324259 0 0.032947575 0.14220423 1.6508195e-09 0.24898269 0.72745355 0.42331095 0.55492256 -17.927965 -17.927965 233.49345 233.49345
14 100.68346 1.5787506 0.87924125  70.75637 0.063397793  0.3446184   0.017734897 -0.0043403429   0.011248559  -0.023991599 -0.0089937841   0.014984915    0.040179315 -0.0071523167  0.79009899 1.8706485 0 0.031739877 0.14046909 1.5787506e-09 0.24864855 0.70893927 0.41617718 0.54317985 -16.999195 -16.999195 235.36531 235.36531
 1 99.855635 1.5262085 0.87962372  68.50247 0.062736656 0.35206656   0.025181539  -0.025379267   0.010672666  1.847252e-06   0.021364705  0.0035244443    0.022859271   0.019946347  0.42776844 2.7196408 0 0.029439731 0.13546787 1.5262085e-09 0.24796467 0.68756645  0.4079689 0.52962792 -17.773288 -17.773288 235.25785 235.25785
 1 99.477506 1.4771901 0.88431476  68.50247 0.062736656 0.35206656   -0.01777902 -0.0095658041   0.016033955  -0.018496046   0.029332965 -0.0067758923    0.024285268   0.023897652  0.71481092 3.9425989 0 0.029439731 0.13546787 1.4771901e-09 0.24796467 0.67763402 0.40207548 0.52197703 -17.989252 -17.989252 234.93352 234.93352
 6 101.13474 1.5389898 0.88576874 68.208087 0.062901032 0.35065423  -0.015248907 -0.0089088133   0.013744933  -0.032040481    0.05220831   0.026744911    0.012742595   0.051296946    1.259879 2.9012481 0 0.029263719 0.13357252 1.5389898e-09 0.24791068 0.68618636 0.40633256 0.52803395 -15.712573 -15.712573 233.69464 233.69464
14 104.59551 1.5023592 0.87964469  79.14349 0.067107001 0.32719243  -0.011319692  -0.029699583 -0.0082852757   0.024504503   0.057630901  -0.029960849  -0.0037985978  0.0087746867 0.072698266 2.6375037 0 0.042033758 0.16250541 1.5023592e-09 0.25071434 0.72815069 0.41650756 0.55070888 -12.375115 -12.375115 233.94125 233.94125
10 99.580821  1.790443  0.8765484 89.585277 0.067606714 0.28776889  -0.019309537  -0.012738798   0.021131067  0.0060737016   0.032367794   0.040650765     0.00111855 -0.0069955436  0.75309441 1.7226742 0 0.054257916 0.17617388  1.790443e-09 0.25071434 0.80207791 0.43026744 0.58745894 -16.302276 -16.302276 231.76619 231.76619
 1 98.271166 1.7714515 0.89439754 89.585277 0.067606714 0.28776889  0.0012130552  -0.011815505   0.018441975  -0.029614513   0.026696869   0.033522509   -0.016347259    0.03986961   1.3316152 1.0124901 0 0.054257916 0.17617388 1.7714515e-09 0.25071434 0.80503155 0.43185189 0.58962225 -17.095113 -17.095113 230.73256 230.73256
 6 101.40638 2.3300199  0.9112975 67.558351 0.054388942 0.31014165  0.0019347593   -0.02862918  0.0028140984  -0.048215544  -0.037670102   0.050528392  -0.0033495603   0.021389655   1.7858282 3.4417514 0 0.024823825 0.11643443 2.3300199e-09 0.24636407 0.80601994 0.44887543 0.60150024  -14.46739  -14.46739 231.74754 231.74754
 1 107.86692 1.7708386 0.93193826 67.558351 0.054388942 0.31014165  -0.0045783467  -0.029870945  -0.0028504062  -0.0029249439   -0.02564135   0.040128796    0.090689382   0.030160471  0.33262681   2.4446625 0 0.024823825  0.11643443 1.7708386e-09 0.24636407 0.70797509  0.3942739 0.52833332 -10.459714 -10.459714 236.65326 236.65326
 6 103.74876  1.782454 0.93121044 66.494628 0.052196219 0.30990553   -0.025693745  -0.040783473    0.014036755    0.011150026  -0.019365454   0.033937302    0.046642207   0.024183789 -0.17911135  -1.8497613 0 0.023078744  0.11366183  1.782454e-09 0.24569074 0.70660748 0.39336244 0.52721233 -13.663921 -13.663921 234.82537 234.82537
