#weight  minuslogpost         A         ns        H0      omegab     omegam       DES_DzS1      DES_DzS2       DES_DzS3      DES_DzS4        DES_m1        DES_m2        DES_m3       DES_m4    DES_AIA  DES_alphaIA  omk       ombh2       omch2            As        YHe     sigma8  s8omegamp5  s8omegamp25  minuslogprior  minuslogprior__0      chi2  chi2__des_y1.shear
 2 99.553371 3.5325393 0.94966442 73.770168 0.069397496 0.25840665    0.017011318 -0.0078469193 -0.0013504486   0.0049361446  0.0011636827 -0.0044884839  0.00028792595 -0.0022586157    1.465033   4.3255833 0 0.037766379   0.1025084 3.5325393e-09 0.25022726 0.84657048 0.43034322 0.60358584 -17.223222 -17.223222 233.55318 233.55318
 4 98.077867 3.3857533 0.94523927 75.495034 0.068626876 0.25849976    0.015563862  -0.012087428  0.0013249573   0.0078318926  0.0081533853   0.028314811 -0.00058618429   0.014662775   1.2551961   3.2702232 0  0.03911389  0.10785036 3.3857533e-09 0.25054726 0.85379016 0.43409144 0.60878814 -17.868782 -17.868782  231.8933  231.8933
 1 97.476514  3.160248   1.004066 75.495034 0.068626876 0.25849976   0.0042601111  -0.024816429 -0.0058771508   0.0022901564  0.0088613346   0.021556191    0.015603271   0.021012705  0.92272137   2.4694691 0  0.03911389  0.10785036  3.160248e-09 0.25054726 0.84452496 0.42938074 0.60218166 -18.222082 -18.222082 231.39719 231.39719
 6 98.761646 3.0886099 0.99787669 75.495034 0.068626876 0.25849976     0.01338678  -0.020425923    0.01305074    0.010271304  0.0019794371    0.04333398    0.028316372  0.0019598908    1.088166   4.6698503 0  0.03911389  0.10785036 3.0886099e-09 0.25054726 0.83280104 0.42341997 0.59382202 -17.227199 -17.227199 231.97769 231.97769
 4 98.734653 2.9972983 0.97830486 75.495034 0.068626876 0.25849976  0.00026624684  -0.014392849   0.016373834   0.0057760682  0.0098914536   0.010726939    0.019766511  0.0015022602 -0.44204354   3.5063528 0  0.03911389  0.10785036 2.9972983e-09 0.25054726 0.81394624 0.41383365 0.58037776 -18.859262 -18.859262 235.18783 235.18783
 5 99.666209 2.9179493  1.0250483 75.495034 0.068626876 0.25849976 -0.00016510299  -0.025728401   0.014762494   -0.011269257  0.0041194513   0.046189163    0.016705862  -0.014447706 0.040753343   3.8144614 0  0.03911389  0.10785036 2.9179493e-09 0.25054726 0.81850434 0.41615112 0.58362787  -17.73587  -17.73587 234.80416 234.80416
 1 98.107642 1.9703075 0.99678326 70.122282 0.050025112 0.28925946   0.0085922672  -0.013605391   0.010749904   -0.020488157 -0.0066796209    0.03026818  -0.0036170675   0.016109839  0.44386278  -2.5328315 0  0.02459802  0.11731752 1.9703075e-09 0.24627063 0.77695355 0.41786774 0.56979279 -18.724194 -18.724194 233.66367 233.66367
 4 99.802333 1.9665309 0.95857591 70.122282 0.050025112 0.28925946    0.012777488  -0.023645486  0.0089730601   -0.014808909  -0.025843341   0.031819213  -0.0088303128   0.028878935  0.17603469  -4.0959519 0  0.02459802  0.11731752 1.9665309e-09 0.24627063   0.764685 0.41126936 0.56079543 -17.051389 -17.051389 233.70744 233.70744
 1 100.42752  1.925811 0.95780808 70.122282 0.050025112 0.28925946    0.01914546 -0.0069370261    0.017989186   -0.015603648 -0.00093570824  0.0066682689 -0.0038132102   0.0019751346  0.062272466 -0.77583822 0  0.02459802 0.11731752  1.925811e-09 0.24627063 0.75650156 0.40686807 0.55479395 -17.821392 -17.821392 236.49782 236.49782
 1 98.014112 2.0155935 0.95614211 68.584508 0.044530464 0.28329702   0.011062273  -0.014120836    0.018268644   -0.021529004    0.019271524   0.011161902 0.00047429564    0.021357715   0.36432588   1.5470721 0 0.020946394 0.11200838 2.0155935e-09 0.24476933 0.76943077 0.40953456 0.56134525  -18.91934  -18.91934  233.8669  233.8669
 4 99.413938 2.0317481  0.9473819 68.584508 0.044530464 0.28329702   0.015032287  -0.010562332    0.030328858  -0.0090726609   0.0093189112   0.014665728  0.0029035784    0.014288941   0.64573985   4.3632529 0 0.020946394 0.11200838 2.0317481e-09 0.24476933 0.76998392 0.40982897  0.5617488 -17.129279 -17.129279 233.08643 233.08643
 8    101.77 1.9207835  1.0512745 68.584508 0.044530464 0.28329702  0.0063456336  -0.033369138    0.024064565    0.019132255   0.0071384755  -0.016456005  0.0038362159    0.051697204 -0.035573892   3.6319906 0 0.020946394 0.11200838 1.9207835e-09 0.24476933 0.77909399 0.41467787 0.56839514 -14.482198 -14.482198  232.5044  232.5044
12 98.596945 1.9340797  1.0513807 68.666247 0.044427845 0.28240414 -0.0015846753  -0.013480001    0.007173767 -0.00066228997  -0.0010638753   0.044547738   0.013887823    0.039817879   0.70106951   3.5243198 0 0.020947967 0.11190291 1.9340797e-09 0.24477008 0.78154656 0.41532721 0.56973463  -17.58827  -17.58827 232.37043 232.37043
 2 102.43379 1.6850646  1.0457022 63.444822 0.038528409 0.30004723 -0.0076192536  -0.030550702    0.019441873   0.0061252792  -0.0045378181  0.0040881562   0.023053411  -0.0068994663   -1.0284451   1.2438392 0  0.01550863 0.10500806 1.6850646e-09 0.24175384 0.71835566 0.39349057  0.5316636 -17.597888 -17.597888 240.06335 240.06335
14 97.268679 2.1197702 0.96676628 63.444822 0.038528409 0.30004723  0.0028683072  -0.014219923    0.018518235  0.00078946891   0.0078647162 -0.0004920621  0.0021696288    0.029964697    0.4115486     1.98141 0  0.01550863 0.10500806 2.1197702e-09 0.24175384 0.78382066 0.42935005 0.58011502 -18.504826 -18.504826 231.54701 231.54701
 4  97.00954 1.8820574  0.9682482 65.771993  0.04787392 0.31443336  0.0092314196  -0.014431506   0.0026143553    0.012480869    0.027577521   0.016641606  0.0090025258    0.016295729   0.70764125   2.1410871 0 0.020710042 0.11503333 1.8820574e-09 0.24464624 0.75424718 0.42293926  0.5648015 -18.230618 -18.230618 230.48031 230.48031
 8 101.78161 1.8513812 0.96195694 64.462566 0.039476372 0.30914274   0.002123169 -0.0065783762    0.019470658    0.041428245    0.029353417  -0.010000777   0.024729591   0.0016206021   0.50629027   4.0462022 0   0.0164041 0.11178968 1.8513812e-09 0.24233496 0.75701744 0.42090628 0.56447621 -14.326602 -14.326602 232.21642 232.21642
 6 98.938959  1.756839 0.95524242 68.269756 0.036358226 0.29836757  -0.015332257  -0.019342564     0.01014673    0.014507781    0.022460237   0.011195906    0.02243877    0.038567928   0.26613001   3.7281956 0 0.016945695 0.12181557  1.756839e-09 0.24266899 0.78220762 0.42726553 0.57810929 -17.527919 -17.527919 232.93376 232.93376
 7 98.103245  1.684369 0.95173507 68.605654 0.033859432 0.29729211  -0.013246846  -0.036243693 -0.00084511107   -0.010064222    0.022173871     0.0300528  0.0084411992    0.026439483    1.5011968   4.1617505 0  0.01593674 0.12368715  1.684369e-09 0.24203413 0.77943102 0.42498086 0.57553737 -17.647623 -17.647623 231.50174 231.50174
 9 101.18895 1.6955834 0.95147536  68.36622 0.033067328 0.29655256 -0.0097657178  -0.022044077  -0.0082958539   -0.012943356    0.020558033   0.011548258 -1.805183e-05    0.019761044    1.9940516   2.2945282 0 0.015455471 0.12284988 1.6955834e-09 0.24171856 0.78125813 0.42544692 0.57652742  -18.19786  -18.19786 238.77361 238.77361
14 98.371908 3.3802952 0.97289155  79.98198 0.031251602  0.1934906   0.010430078  -0.010499265   0.0051769958  0.00067304633    0.027678928  0.0014105849   0.039315039   -0.007137975   0.29588029 -0.80348397 0 0.019992016 0.10337348 3.3802952e-09 0.24430851 0.98342001 0.43258252 0.65223486 -17.621472 -17.621472 231.98676 231.98676
 7 99.684859 3.5742218 0.94162997  79.98198 0.031251602  0.1934906 -0.0057207944  -0.043216188    0.022203454   0.0011447495    0.040403989    0.01265258   0.010330019    0.026410066   0.65591425   3.5377443 0 0.019992016 0.10337348 3.5742218e-09 0.24430851 0.99788775 0.43894653 0.66183031 -16.061385 -16.061385 231.49249 231.49249
 2 97.813498 3.5641366 0.94852616  79.98198 0.031251602  0.1934906  0.0021675244  -0.027447493   0.0010938186   -0.015805984    0.022975306  -0.017963331  0.0024572313    0.034134041   0.78183136   1.9685196 0 0.019992016 0.10337348 3.5641366e-09 0.24430851 0.99938508 0.43960517 0.66282339 -17.895214 -17.895214 231.41743 231.41743
 5 100.71651 3.5877887   0.887992  79.98198 0.031251602  0.1934906   0.017951967  -0.015169972    0.011845928   -0.029168998   -0.012788702   0.011514874   -0.03104447    0.041356249 -0.031022187  -1.2491832 0 0.019992016 0.10337348 3.5877887e-09 0.24430851 0.97775261 0.43008957 0.64847606 -15.846701 -15.846701 233.12643 233.12643
 3 98.215298 3.7196599 0.95238527  79.98198 0.031251602  0.1934906  0.0057879022  -0.012769762    0.023995389    -0.02471388    0.010906119   0.003482113  -0.032069211 -0.00010352294     0.590402   1.8458032 0 0.019992016 0.10337348 3.7196599e-09 0.24430851  1.0226267 0.44982857 0.67823793 -16.676393 -16.676393 229.78338 229.78338
 1 98.728708 3.6983562 0.95735368 82.144322 0.039892044 0.19875706  0.0076220294  -0.015054797    0.026622908   -0.020185414    0.019273665  -0.012183257  -0.020855898  -0.0029222049   0.89696925   1.5484273 0 0.026917913 0.10676186 3.6983562e-09 0.24712572 0.98991207 0.44132437 0.66096317 -16.587689 -16.587689  230.6328  230.6328
 8 98.660233 3.7706987 0.95870385 82.167172 0.039957184  0.1958544 0.00081808149  -0.014000054     0.02043358   -0.039571309    0.014221914   0.026875013   0.037734622    0.029969834    1.1283956   2.9046131 0 0.026976869 0.10481757 3.7706987e-09 0.24714679  0.9867094 0.43667259 0.65640608 -17.654476 -17.654476 232.62942 232.62942
17 99.205561 3.8309465  1.0145985 82.167172 0.039957184  0.1958544   0.015603655  -0.033112327   -0.011023296    -0.03281908 -0.00059565509  0.0038765266    0.02331791    0.018956995    1.4762499   4.2264112 0 0.026976869 0.10481757 3.8309465e-09 0.24714679  1.0193797 0.45113098 0.67813993 -16.510352 -16.510352 231.43183 231.43183
 4 104.33969 4.3007701 0.96170829 82.167172 0.039957184  0.1958544   -0.002749571   -0.053081308    0.014278434  -0.058878659   0.035978074   0.048927911  -0.020153057   0.019074228    0.9241679   3.3220944 0 0.026976869  0.10481757 4.3007701e-09 0.24714679  1.0551615 0.46696635 0.70194366 -11.760071 -11.760071 232.19953 232.19953
 1 105.78985 4.2521629 0.98271486 75.274337 0.061921252 0.24411967   0.0095800066   -0.047338015   0.0041988895   -0.04701218  0.0094792243   0.033524567  -0.031717304  0.0014762125   0.40147995  -4.5686944 0 0.035085979  0.10287218 4.2521629e-09 0.24955481  0.9658238 0.47719874 0.67888872 -13.986474 -13.986474 239.55265 239.55265
 1  104.0422 4.0947391  1.0485342 75.274337 0.061921252 0.24411967    0.022052786   -0.044319243  -0.0041489268  -0.050167033    0.01395563   0.018703129  -0.030800897  -0.012160318   0.55062199  -3.5075178 0 0.035085979  0.10287218 4.0947391e-09 0.24955481 0.97339304 0.48093858 0.68420923 -12.853524 -12.853524 233.79145 233.79145
 1 101.81579 3.8628141  1.0400879 75.274337 0.061921252 0.24411967    0.015756799   -0.032650942  -0.0035942981  -0.056344598  0.0078992878   0.018449919   -0.02888966 -0.0084874325   0.30737096  -2.2406498 0 0.035085979  0.10287218 3.8628141e-09 0.24955481 0.94214374 0.46549879 0.66224374 -14.594428 -14.594428 232.82043 232.82043
 1 100.05421 1.8075388  1.0083009 70.806373 0.065179704 0.34363324  -0.0029721704   -0.023218779  -0.0076210766  -0.020209169   0.025151517  0.0077162761  -0.029041244  -0.026223818    1.0226279 -0.37358931 0 0.032678121  0.13928041 1.8075388e-09 0.24890617 0.79003766 0.46312196 0.60488328 -15.540071 -15.540071 231.18856 231.18856
10 98.897763 1.2835744 0.98658331  86.89338 0.063332986 0.31693458    0.033530427   -0.026707429    0.009096773  -0.028010517 -0.0082499564 0.00086989184 -0.0021736021   0.013249154    2.1121025   4.1001333 0 0.047819314  0.19099374 1.2835744e-09 0.25071434 0.77990788  0.4390643 0.58517494 -16.596626 -16.596626 230.98878 230.98878
16 98.317614 4.2140262   1.044969 73.506234 0.058515729 0.23081403    0.025106621   -0.027142899    0.015585837  -0.018337898  -0.012623168  0.0032279138  0.0065150923   0.019741508    1.4012757   4.6566909 0 0.031617022 0.092747056 4.2140262e-09 0.24861633 0.93316146 0.44831977 0.64680347 -17.463214 -17.463214 231.56166 231.56166
10 96.895519 4.3161914  1.0458372 72.470923 0.056381823 0.22702578    0.014932223   -0.020875199   0.0012508175  -0.029213585  0.0074787475   0.020098719   0.012095984 0.00098798622     1.836841   4.4499379 0 0.029611929 0.089283964 4.3161914e-09 0.24801781 0.93099536 0.44359343 0.64263786 -18.820614 -18.820614 231.43227 231.43227
10 98.275167 4.0360824  1.0209892 76.827865  0.03497191 0.19987676   0.0013635478   -0.020175887 -0.00057332229  -0.038851602  0.0094153092   0.025070227  -0.018755417   0.010348289   0.24856971  -1.3770135 0 0.020642243 0.096954634 4.0360824e-09 0.24461463  1.0351685 0.46279879 0.69215226 -17.993495 -17.993495 232.53732 232.53732
29 100.01213 4.3132468  1.0430106   65.9322 0.047308043 0.23460788 -0.00021885774   -0.016664552  -0.0035063069  -0.037620476  -0.010234705  0.0055927145 -0.0052735823   0.030536023 -0.058470274  0.72569306 0 0.020565066 0.081139821 4.3132468e-09 0.24458139 0.92506228 0.44806629 0.64380837  -17.72659  -17.72659 235.47744 235.47744
 2 98.268919 4.2109455  1.0222749   65.9322 0.047308043 0.23460788   0.0040906518   -0.024223409   0.0060071488  -0.028374857  0.0074183478   0.029768935   -0.01182224  0.0028991194 -0.065300843   2.4594899 0 0.020565066 0.081139821 4.2109455e-09 0.24458139 0.90766272 0.43963858 0.63169894 -18.688285 -18.688285 233.91441 233.91441
 1 98.883189 4.2232743  1.0170517   65.9322 0.047308043 0.23460788    0.017939079   -0.038519035    0.004268703 -0.0036168549   0.033178655   0.006839821   0.010986832   0.016365998    1.0084684   4.9265324 0 0.020565066 0.081139821 4.2232743e-09 0.24458139 0.90740612 0.43951429 0.63152035 -17.298695 -17.298695 232.36377 232.36377
 1 102.45393 4.1951457  1.0180377 65.715064 0.049025873 0.23845162   -0.002358187   -0.025105481   -0.003326559   0.024358332 -0.0076234831  -0.037173173  -0.015644691 -0.0097292178   0.41611847  0.79642788 0 0.021171675 0.081524329 4.1951457e-09 0.24486031 0.90204529 0.44048232 0.63034515 -13.487448 -13.487448 231.88276 231.88276
25  98.96235 4.3429909  1.0232704 65.715064 0.049025873 0.23845162    0.015768316   -0.015545985    0.013314838  -0.025599059  -0.013868038  0.0073285983  -0.016199792   0.035978099    2.3220534   4.4014633 0 0.021171675 0.081524329 4.3429909e-09 0.24486031 0.91940393 0.44895881 0.64247529 -17.231554 -17.231554 232.38781 232.38781
 2 100.16352 4.0902338  1.0213063 65.318584 0.052028077 0.25342781   0.0095089931   -0.016264066  -0.0025989501  -0.013692777   0.010651866  -0.020283054  -0.030249398   0.024351882    2.0191904   2.3052661 0  0.02219787 0.085652295 4.0902338e-09 0.24532871 0.91429724 0.46027199 0.64871057 -16.269686 -16.269686 232.86642 232.86642
 8 100.55978 4.5976424  1.0375229 60.029809 0.056432609  0.2533192   0.0064756019   -0.025585535    0.017102907  -0.027490638  0.0027505861  0.0062296302   0.044974535  0.0014545696   0.23018371  -3.0799198 0 0.020335931 0.070717135 4.5976424e-09 0.24447905 0.85046879 0.42804796 0.60335846 -18.053795 -18.053795 237.22715 237.22715
 7 100.09749 4.2603401  1.0591511 60.029809 0.056432609  0.2533192   0.0058512396   -0.027471174    0.021502935  -0.010202445 0.00088964956  -0.015065612   0.014922105 -0.0073873813  0.082366184   2.0945979 0 0.020335931 0.070717135 4.2603401e-09 0.24447905 0.82378211 0.41461634 0.58442581  -17.71561  -17.71561 235.62621 235.62621
 1 99.325694 4.6218699  1.0353089 60.029809 0.056432609  0.2533192    0.022852101   -0.022608234    0.016830904  -0.033049928   0.016339488 -0.0063469317  -0.012660345  0.0095697109   0.54458697  -1.9179432 0 0.020335931 0.070717135 4.6218699e-09 0.24447905 0.85216938 0.42890388 0.60456493 -17.347354 -17.347354  233.3461  233.3461
 3 98.668521 4.6702972  1.0376628 59.661803 0.057993425  0.2543117     0.01293484  -0.0091639004    0.012460709  -0.014120523   0.023505997  -0.013187758 -0.0038043048   0.018821336   0.60444484  -1.9670951 0 0.020642938 0.069650454 4.6702972e-09 0.24461494 0.84411687 0.42568246 0.59943786 -18.165401 -18.165401 233.66784 233.66784
 2 100.50165  4.670409  1.0375506 59.661803 0.057993425  0.2543117    0.014292447 -0.00085369756    0.016599367  -0.018020565   0.041940109   -0.00178156  -0.010427436   0.023617678   0.71374415  -2.2864419 0 0.020642938 0.069650454  4.670409e-09 0.24461494 0.84410041 0.42567416 0.59942617 -16.601377 -16.601377 234.20605 234.20605
 2 103.08426 4.2875931  1.0187302 59.661803 0.057993425  0.2543117  -0.0047583125 -0.031353929   0.033180414   -0.011564366     0.0129256   -0.017104031   0.012560174  0.0098415973  -0.26935393  -2.8682092 0 0.020642938 0.069650454 4.2875931e-09 0.24461494 0.80454282 0.40572553 0.57133489 -16.156657 -16.156657 238.48183 238.48183
13 106.11618 4.3527686  1.0211136 61.825271 0.061353805 0.24965059   0.0010983094 -0.012502028   0.010876061  -0.0061281718   0.057270635   -0.028051761    0.02418554   0.041763209  -0.48007369   -1.692623 0 0.023451658 0.071727291 4.3527686e-09 0.24584851 0.81067189 0.40505259 0.57303119 -15.176191 -15.176191 242.58475 242.58475
 1 102.30534 4.8013233  1.0109223 61.825271 0.061353805 0.24965059   -0.012102891 -0.003012771  0.0002885003 -1.3591955e-05   0.043325044  -9.772593e-05   0.048257014 -0.0042295117   0.84016785   1.5674606 0 0.023451658 0.071727291 4.8013233e-09 0.24584851 0.84889648 0.42415153 0.60005061 -15.698752 -15.698752 236.00818 236.00818
 3 100.80199 4.7841013  1.0491528 61.825271 0.061353805 0.24965059   -0.032673049 -0.029109716   0.006151196   -0.010636055  0.0012789205   0.0039547876  -0.028693194   0.013927718   0.22068467   4.4530696 0 0.023451658 0.071727291 4.7841013e-09 0.24584851 0.85696035 0.42818064 0.60575063 -15.811003 -15.811003 233.22599 233.22599
 1 103.30235 4.2949507  1.0264082 68.281547 0.049223876  0.2362971   -0.020566596 -0.031645347  0.0015253288  -0.0065485265   0.021138344    0.021703641  -0.045394451  -0.011068734 0.0023871689   4.6323385 0  0.02294999 0.086919661 4.2949507e-09 0.24562781 0.94913058 0.46137617 0.66174484 -14.529121 -14.529121 235.66295 235.66295
 1 98.142595 4.0512455  1.0374205 68.281547 0.049223876  0.2362971    0.007665075  -0.02735721 -0.0050635556  -0.0050055563   0.027929082     0.02945045  -0.021119345   0.022761842    1.6873863   3.9453578 0  0.02294999 0.086919661 4.0512455e-09 0.24562781 0.92543985 0.44986001 0.64522739 -16.881886 -16.881886 230.04896 230.04896
 1 98.762709 4.0832805  1.0426556 63.800111 0.051332808 0.25027289  -0.0092599026   -0.0419094  0.0041268693   -0.044583989   0.014767352   0.0013163392   0.011546517   0.024076876   0.52351482   2.4913452 0 0.020894784 0.080715043 4.0832805e-09 0.24474355 0.88864483 0.44456485 0.62853818 -17.133363 -17.133363 231.79215 231.79215
 1 98.426459 2.3452023  1.0018003 57.271884 0.033997707 0.31772621   0.0032276789  -0.02346715   0.024367763   0.0055142173   0.019538593  -0.0062809211  -0.010310799 -0.0016524241    1.4824214   4.0386571 0 0.011151481 0.092853286 2.3452023e-09 0.23818041 0.78761981 0.44395929 0.59132997 -17.243485 -17.243485 231.33989 231.33989
10 98.540082 1.8806364 0.99657605  59.69509 0.040139766 0.33708316   -0.010974743 -0.024238258   0.011374661   -0.012782115  -0.016295009    0.012662152   0.028662727  0.0014507749    1.5568867   3.4719952 0 0.014303821  0.10558599 1.8806364e-09 0.24090543 0.74617181 0.43321887 0.56855581 -18.449092 -18.449092 233.97835 233.97835
 1 102.10478 1.8845231 0.99694788 59.642127 0.040477578  0.3374883    0.016394722  -0.02509016 -0.0094825449  -0.0040622848 -0.0047595393   0.0022413794   0.018499385  -0.021420118    2.1399033   2.1712989 0 0.014398616  0.10542267 1.8845231e-09 0.24097598  0.7455176 0.43309908 0.56822793 -16.136703 -16.136703 236.48296 236.48296
11 101.59133 1.8700364  1.0014064 59.642127 0.040477578  0.3374883 -0.00080663676 -0.013296108  0.0022843291   -0.039830146  -0.031865462   -0.010466869 -0.0019488033   -0.02230495   0.70009121   4.1512485 0 0.014398616  0.10542267 1.8700364e-09 0.24097598   0.743725  0.4320577 0.56686163 -15.533768 -15.533768 234.25019 234.25019
 3 101.27786 1.8655497   1.001168 59.496058 0.040154165  0.3376888   0.0081622937 -0.018636472  0.0016524618   -0.059923143  -0.025372507   -0.009592482 -0.0085855775  0.0012660843   0.76127866   4.2273046 0 0.014213695  0.10509238 1.8655497e-09 0.24083789 0.74217794   0.431287 0.56576647 -15.427438 -15.427438  233.4106  233.4106
14 98.706458 1.3397625 0.97042713 79.799513 0.030462716 0.28955419   0.0088869885 -0.025382596  0.0047248093   -0.038590634  -0.012085072   -0.027490277 -0.0096221205   0.024892128    1.5483748   2.5472209 0 0.019398543  0.16457765 1.3397625e-09 0.24400505 0.83932627 0.45164348 0.61569168 -16.454546 -16.454546 230.32201 230.32201
 5 98.191371  1.432642 0.91825897 79.799513 0.030462716 0.28955419    0.001872994 -0.024607447 -0.0019864965   -0.017281871  0.0046484925 -0.00047718324  0.0022883821   0.031738028   0.66932148 -0.37198243 0 0.019398543  0.16457765  1.432642e-09 0.24400505 0.84657611 0.45554464 0.62100983 -18.636712 -18.636712 233.65616 233.65616
 9 96.979939 1.6270934 0.93246968 63.964544 0.030590732 0.32673171    0.002211748 -0.025681038 -0.0021500989   -0.017105245 -0.0014972627  -0.0051600368  0.0019779127   0.027864739   0.49230837  0.27682121 0 0.012516084  0.12090102 1.6270934e-09 0.23948676 0.76022636 0.43454881 0.57476557 -18.450658 -18.450658 230.86119 230.86119
 5 99.465954 1.5165597 0.94526354 73.832937 0.057775482 0.33637155  -0.0096384991 -0.024894076  0.0080652951   0.0047720722  0.0064969811   -0.035011535   -0.01001407   0.021348348   0.78216398  0.43620431 0 0.031495164  0.15151946 1.5165597e-09 0.24858434 0.75759645 0.43938736 0.57695607 -16.454718 -16.454718 231.84134 231.84134
 4 100.39502 1.5248054 0.94356493 73.832937 0.057775482 0.33637155  -0.0089978482 -0.042763422   0.014297084   -0.014857294  -0.010562774   -0.026237351  -0.004089089   0.020863214    1.4742728   4.0147506 0 0.031495164  0.15151946 1.5248054e-09 0.24858434 0.75909522 0.44025661 0.57809747 -15.796947 -15.796947 232.38393 232.38393
 1 98.884423 1.4333357 0.92686032 73.832937 0.057775482 0.33637155  -0.0019769764 -0.040738332   0.016823405   -0.026767776  0.0074525572   -0.014967185  0.0061098568   0.042054471   0.94536743   4.0242835 0 0.031495164  0.15151946 1.4333357e-09 0.24858434 0.73069795 0.42378689 0.55647121 -16.575032 -16.575032 230.91891 230.91891
 1 99.434227  1.430586 0.92679708 73.859827 0.057781419 0.33641349  -0.0077869602 -0.024706351   0.006721288   -0.044107429   0.017443075   -0.023311366 -0.0034862576   0.057827684    1.0335017   3.5471781 0 0.031521348  0.15164949  1.430586e-09 0.24859123 0.73030446 0.42358508 0.55618888 -15.570619 -15.570619 230.00969 230.00969
 1 100.26011 1.6281835 0.89493419 73.859827 0.057781419 0.33641349   -0.011522892 -0.018396995  0.0067936519   -0.028715107   0.043497424  -0.0083393763  -0.025732446   0.020515335    1.0551101 -0.72669427 0 0.031521348  0.15164949 1.6281835e-09 0.24859123 0.76860322  0.4457988 0.58535664 -16.801764 -16.801764 234.12375 234.12375
 3 97.920326 1.4121765 0.87288643 70.916047 0.032253097  0.3223428   -0.005538722  -0.023380805   0.0071369459  -0.0052890147  0.0082247997   0.011077765  -0.032378768   0.030452405 0.53025849   1.1270778 0 0.016220359  0.14556415 1.4121765e-09 0.24221752 0.76475936 0.43419397 0.57624119 -17.424897 -17.424897 230.69045 230.69045
24 96.866683 1.5882996 0.87990219  67.52771 0.034226411 0.32724571  -0.0011410314  -0.016732018   0.0065104704   -0.013620955   0.014314807  0.0064894829  -0.014459613   0.022621921  1.8162054   2.0889105 0 0.015607214  0.13332237 1.5882996e-09 0.24181894 0.76882291 0.43980817 0.58149342 -19.037958 -19.037958 231.80928 231.80928
14 98.513225 1.5758935 0.88561256  67.52771 0.034226411 0.32724571 -3.4684548e-05  -0.012928291  -0.0045866604 -0.00094552091 -0.0031820192   0.031801697   0.030831123  0.0029022867   1.540841   2.5234179 0 0.015607214  0.13332237 1.5758935e-09 0.24181894 0.76746421 0.43903092 0.58046578 -17.724741 -17.724741 232.47593 232.47593
 2 98.049241 1.3206851 0.87592423  71.17224 0.030900106 0.32315678    0.012384683 -0.0027486292  0.00092365662  -0.0085426348   0.027223968   0.027407801   0.021784597  0.0041668053  1.7845158   4.7231557 0 0.015652411  0.14771546 1.3206851e-09 0.24184865 0.75045395 0.42660966 0.56581879 -17.815621 -17.815621 231.72972 231.72972
30 99.573746 1.4554923 0.87826385 73.576304  0.03280183 0.31322773  0.00072964228  -0.032212636   0.0043982203  -0.0096524712   0.034536988  0.0061465734   0.019280101  -0.024373924  1.7221705   4.9789898 0  0.01775718  0.15145854 1.4554923e-09 0.24312603 0.79340736 0.44404433 0.59355543 -17.405866 -17.405866 233.95922 233.95922
20 97.866687 1.4102294 0.89416665 73.576304  0.03280183 0.31322773    0.010696892   -0.01690637  0.00040705437   -0.024392439   0.047209148 -0.0054220299  -0.015694746 -0.0052732093  1.1399624   1.5835422 0  0.01775718  0.15145854 1.4102294e-09 0.24312603  0.7862781 0.44005432 0.58822196 -16.807679 -16.807679 229.34873 229.34873
 6  97.88367 1.3636895 0.89406834 71.074334 0.031627518 0.32076141   0.0016269575 -0.0081539204    0.013051918   -0.045715461  0.0032968386   0.023444716   0.025660156   0.026146582  1.4709868   3.8056128 0 0.015976834  0.14573185 1.3636895e-09 0.24206015  0.7603333 0.43062087 0.57220222 -18.116952 -18.116952 232.00124 232.00124
13 99.162051 1.3764382 0.88988508 71.074334 0.031627518 0.32076141  -0.0068204029 -0.0060299238   0.0026447025   -0.042600885  0.0019707926   0.024814254   0.032072612   0.030528829  1.0309584   4.4986846 0 0.015976834  0.14573185 1.3764382e-09 0.24206015 0.76257198 0.43188876 0.57388698 -17.589202 -17.589202  233.5025  233.5025
 1 98.007904 1.4864629 0.89145603 71.351488 0.031319245 0.31516343    0.010887432  -0.016036567   0.0076771418   -0.032141594   0.045549697   0.026100362   0.023537332   0.019182951  1.0878838 -0.32587254 0 0.015944737  0.14417762 1.4864629e-09 0.24203932  0.7891182 0.44300637 0.59125662 -17.958588 -17.958588 231.93298 231.93298
 3  98.59716 1.5214903  0.8931465 70.543552  0.03197297 0.31683686   0.0059689486 -0.0066159519  -0.0084479287 -0.00078997298   0.023515259 -0.0018557192  0.0089850318   0.034726182  1.2170694  0.71054052 0 0.015911006  0.14143841 1.5214903e-09 0.24201742 0.78835252 0.44374994 0.59146545 -16.984676 -16.984676 231.16367 231.16367
10 99.586874  1.315747 0.89488086 79.713576 0.046709541 0.31711912   -0.021605262  -0.030638727   -0.011239954  -0.0022453656   0.010725405   0.021683475   0.021903642 -0.0079264122 0.91265999    4.635199 0  0.02968043  0.17141518  1.315747e-09 0.24803907 0.76713214 0.43199766  0.5756729 -16.163381 -16.163381 231.50051 231.50051
 2 100.16864 1.3605309 0.89379413 79.713576 0.046709541 0.31711912    0.019406885  -0.032778164  -0.0072216924    0.013240003    0.02530342   0.023021914   0.026498547  -0.014677927  1.1701013 0.035412095 0  0.02968043  0.17141518 1.3605309e-09 0.24803907 0.77968152 0.43906463 0.58509023  -15.27671  -15.27671  230.8907  230.8907
