#weight  minuslogpost      logA         ns  theta_MC_100       ombh2      omch2         tau   A_planck  calib_100T  calib_217T  A_cib_217   xi_sz_cib      A_sz   ksz_norm  gal545_A_100  gal545_A_143  gal545_A_143_217  gal545_A_217  ps_A_100_100  ps_A_143_143  ps_A_143_217  ps_A_217_217  galf_TE_A_100  galf_TE_A_100_143  galf_TE_A_100_217  galf_TE_A_143  galf_TE_A_143_217  galf_TE_A_217            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  minuslogprior  minuslogprior__0  minuslogprior__SZ      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE  chi2__planck_2018_lensing.clik
3 1424.9625 3.0664338 0.96549463 1.0406648 0.022552599  0.1193266 0.062747741  1.0044211 0.99970479  0.9982245 53.926913   0.03490248  6.5950125   3.203642 6.7815912 12.923961 16.580447 85.494261 285.36293  43.25299 35.017734 110.27032  0.074875098  0.15102371 0.38629885  0.2717776 0.43283071 1.7086093 2.1465216e-09  67.65829 0.31134866 0.14252434 0.68857241 0.24546635 0.24679312 2.5525603  8.464819 0.81709806 0.99337601 0.45592948 0.61035981 2.1465216 1.8933603 13.783848 147.06911 29.042279 26.018581 3.0236985 2791.8404 23.506594 398.56724 2360.9585 8.8080547
2   1428.77  3.065875  0.9703169 1.0406648 0.022552599  0.1193266 0.062747741  1.0049424 0.99936002 0.99797217 38.750615   0.21074853  5.6875829  4.6572104 3.3464242 13.349829 18.803372 98.761639 285.39252 32.567987  30.45337 122.64385  0.085731101  0.13899676 0.33061854 0.30646196 0.57370743 1.3029711 2.1453225e-09  67.65829 0.31134866 0.14252434 0.68857241 0.24546635 0.24679312 2.5525603  8.464819 0.81836357 0.99491455 0.45663563 0.61130513 2.1453225 1.8923026 13.783848 147.06911 31.165924  28.14143 3.0244936 2795.2081 22.400149 398.40642 2365.5068 8.8947907
5 1427.6571 3.0655075 0.96841416 1.0406648 0.022552599  0.1193266 0.062747741   1.004611 0.99920403 0.99799951 40.679806   0.15050202  6.6831004  4.1218916 3.2102997 13.358847 19.515671 99.464316 280.00233 33.631287 33.463681 122.51164  0.071614535  0.13681814 0.34013976  0.3029399 0.51120401 1.3177774 2.1445344e-09  67.65829 0.31134866 0.14252434 0.68857241 0.24546635 0.24679312 2.5525603  8.464819 0.81762316  0.9940144 0.45622248 0.61075205 2.1445344 1.8916074 13.783848 147.06911 33.211508 29.624643 3.5868649 2788.8912 22.789923 398.45906 2358.8245  8.817737
8 1426.3611 3.0622039    0.96723 1.0405147 0.022455361 0.11975664  0.06092522  1.0044127 0.99949269  0.9985167 53.202842  0.067553082  8.0309621  1.3934454 7.2427234 14.812705 19.771995 92.927128 260.32977 35.095887 38.115592 111.67999   0.12451182  0.15579013 0.38570574 0.33814576 0.45977552 1.3115302 2.1374613e-09 67.376608 0.31469052 0.14285714 0.68522989 0.24543163 0.24675828 2.5698394  8.318122 0.81764913 0.99612171 0.45867895 0.61240382 2.1374613 1.8922533 13.799954 147.06342 31.101945 27.834622 3.2673233 2790.5184 22.916662 397.87586 2360.7353 8.9905736
1 1421.5846 3.0606202 0.96638786 1.0404288 0.022413751 0.12007995 0.059899051  1.0043442 0.99971455 0.99883037  50.15955   0.32091317  6.1035602 0.71187198 7.2324331 14.302975  19.33529 96.304956 289.47019 42.393368  43.48184 117.89515   0.10166686  0.14143975 0.39910565  0.3009622 0.49908908 1.7187297 2.1340788e-09 67.200441 0.31696642 0.14313884 0.68295357 0.24541593 0.24674252 2.5774472 8.2325422 0.81792851 0.99776734 0.46049188 0.61371772 2.1340788 1.8931403 13.808065 147.02433 27.077342   25.0067 2.0706419 2789.0146 23.032067 397.55308 2359.2763 9.1530845
1 1422.9818 3.0498557 0.96377416 1.0407129 0.022367214 0.12134483 0.052889434  1.0042655 0.99996395 0.99835223 44.330322   0.56433179  5.1513403  4.1936383  5.567355  11.82674  16.37363 96.106748 303.28318  46.01674 47.374183 122.90643   0.11890755  0.10910813 0.45348633 0.20187091 0.49907437  1.851841 2.1112298e-09 66.818031 0.32333376 0.14435718 0.67658531 0.24539777 0.24672429 2.5861005 7.5567944 0.81738499 0.99995354 0.46478509 0.61636706 2.1112298  1.899312 13.809335 146.74377 25.052491 22.556117 2.4963742 2795.8586 23.414595 395.94298 2366.9422 9.5587874
2 1421.4541 3.0458651 0.96322902 1.0407129 0.022367214 0.12134483 0.052889434  1.0024162 0.99909142  0.9975556 58.434959  0.061194063  4.7876892  1.2680278 5.5356153 13.901257 18.285371 86.678819 323.06069 49.346859 32.520208 107.02771   0.14741885  0.12289683 0.53217616 0.20417959 0.71913874 2.1620302 2.1028216e-09 66.818031 0.32333376 0.14435718 0.67658531 0.24539777 0.24672429 2.5861005 7.5567944 0.81558879 0.99775615 0.46376372  0.6150126 2.1028216 1.8917478 13.809335 146.74377 24.123652 22.087945 2.0357067 2794.6609 23.511615 395.94409 2365.8915 9.3137574
1 1421.5101 3.0491937 0.96253507 1.0406624 0.022421013 0.12165893 0.054081121  1.0023367 0.99891054   0.997393 58.152487  0.020973023  4.2710721  2.2354763 5.7624117 12.536276 15.817049   83.1065 316.25552 46.242862 29.554404 105.01397   0.15183677  0.12310288 0.57216848 0.23544472 0.71711104 2.0638506 2.1098325e-09 66.737583 0.32493976 0.14472508 0.67497912 0.24541871 0.24674531 2.5761097 7.6722501 0.81748337  1.0006765 0.46599403 0.61720529 2.1098325 1.8935366 13.806621 146.60223  24.48611 22.458248 2.0278617  2794.048 23.758795 396.17037 2364.4041 9.7148101
 1 1419.9232 3.0479925 0.96305541  1.040836 0.022457798 0.12150916 0.053438525  1.0024237 0.99886512 0.99763857 53.117551 0.049080233 4.9375828  2.4207043 7.1931705 13.137992 18.232026 88.370913 309.21868 47.131162 31.779989 112.75483  0.13412116  0.14066289 0.51690462 0.28555425 0.66118485 2.3002977 2.1072998e-09  66.87745 0.32332941  0.1446121  0.6765898 0.24543254 0.24675918 2.5693981 7.5961891 0.81668121 0.99864863 0.46438178 0.61583429 2.1072998 1.8936958 13.797127 146.60073 23.676723  21.62174 2.0549827  2792.493 23.657935 396.01872 2363.3365 9.4798988
 2  1423.238 3.0444122 0.96297722  1.040836 0.022457798 0.12150916 0.053438525  1.0007115  1.0001142 0.99792756 37.638611   0.4097589 5.9747433  4.6962978 11.245515  9.290869  19.79886 103.98221 266.28849 49.667266 42.276781 122.45137 0.097384501 0.079156683 0.64402302 0.23849117 0.79308492 1.9096963 2.0997686e-09  66.87745 0.32332941  0.1446121  0.6765898 0.24543254 0.24675918 2.5693981 7.5961891  0.8151966 0.99683323  0.4635376 0.61471479 2.0997686  1.886928 13.797127 146.60073 25.601408 22.327276 3.2741321 2795.2731 23.662975 396.01872 2366.2918    9.2996
 5 1424.2976 3.0508208  0.9632756 1.0409132 0.022428142 0.12146975 0.056984614  1.0006568 0.99943795 0.99831375 50.349338  0.23087673 5.3198523  3.1881944 11.068677 7.9362021 14.553104 91.386629 269.37859 52.006241 41.208619 107.21289  0.12743098  0.12331374 0.62557619 0.27827469 0.83953103 1.8805375 2.1132682e-09 66.892207 0.32303242 0.14454303 0.67688683 0.24542143 0.24674804 2.5748007  7.962935 0.81797041  1.0001147 0.46490118 0.61666474 2.1132682 1.8856384 13.797667 146.64377 25.539146 23.252717 2.2864295 2797.5168 23.681681  396.7816  2367.514 9.5395863
 1 1428.2283 3.0407544 0.96065167 1.0407782 0.022141612 0.12251317  0.05164418  1.0003681 0.99930194 0.99852127 59.857509 0.031492342   4.79936  4.4276189 10.444756 7.1429553 12.836882 84.691629  259.0058 49.051638 34.770981 93.546488  0.12067551 0.088310567 0.64931842 0.26955544 0.76646723 1.7975509  2.092102e-09 66.253353  0.3310165 0.14529992 0.66890119 0.24530541  0.2466316 2.6291001 7.4949316 0.81744637  1.0042812 0.47030987 0.62004282  2.092102 1.8867975 13.834683 146.68855 26.695525 24.300511  2.395014 2803.0656 23.922171 395.88338 2373.2579 10.002141
 1 1425.0936 3.0308937 0.96093495 1.0406012 0.022153193 0.12220304 0.046761512   1.000871  0.9987821 0.99871653 62.003314 0.095081427 4.9438061  3.0148511 9.2627172 8.3254098 14.530306 84.682071 269.73382 51.193676 38.852744 97.694131  0.14674131 0.090580338 0.71251803 0.19395122  0.6933908 1.8427833 2.0715738e-09 66.309867 0.32977353 0.14500137  0.6701443 0.24531023 0.24663644 2.6268813 6.9669327 0.81231849 0.99755595  0.4664813 0.61557403 2.0715738 1.8866176 13.837651  146.7566 27.492508 25.362154  2.130354 2795.2022 23.645045 395.82991 2366.3734 9.3538667
 2 1417.4654 3.0395366 0.96483894 1.0407325 0.022184547 0.12056732  0.05306573  1.0010232 0.99949325 0.99851836 54.423668 0.077640527 4.6432177  3.5134483 8.6483748 10.223015 19.556915 95.778025 283.94429 48.602026 29.068688 100.25146 0.086773632  0.10042931 0.54949967  0.2538691 0.67994102 1.6567341 2.0895557e-09 66.943165 0.31998351   0.143397 0.67993586 0.24532321 0.24664947 2.6208754 7.6034282 0.81173477 0.99211275  0.4591747  0.6105146 2.0895557 1.8791509  13.82413 147.15084  21.59883 19.465663 2.1331666 2791.7332 22.953591 395.96581 2363.7853  9.028474
 2  1413.484 3.0345659 0.96524118   1.04062 0.022324839 0.12027691  0.05021575   0.999172 0.99955947 0.99800719 47.668411  0.77251142 5.6669331  2.0243246 9.7010306 10.483367 20.751216 97.720055 254.07751 57.690558 52.915499  112.7938  0.11594572  0.12920564 0.62085009 0.20892676 0.64786847 1.8170995  2.079195e-09 67.122269 0.31794494 0.14324688 0.68197486  0.2453808 0.24670726 2.5940841 7.2714198 0.80819842 0.98647182 0.45571567 0.60688441  2.079195 1.8805218 13.812135  147.0712 21.423055 19.264804 2.1582514  2784.122 23.173343 395.72802 2356.3648  8.855826
 2 1418.3404 3.0395772 0.96195071 1.0408476  0.02237709 0.12194572 0.050703483 0.99753974   1.000268 0.99787727 44.845059  0.76045971 4.3720639 0.35128649 11.651711 9.8678367 19.115102 95.309195 271.63185 55.906257 49.521306 119.61636 0.084051811  0.15080658 0.60129374 0.22706602 0.53734961  1.696817 2.0896406e-09 66.664614 0.32619796 0.14496794 0.67372074 0.24540167 0.24672821  2.584253 7.3366398 0.81466616 0.99777356 0.46528633 0.61567283 2.0896406 1.8881266 13.806622 146.57593 24.505873 22.230701 2.2751719  2787.669  24.27327 395.76843  2357.393 10.234269
 6 1416.5419 3.0518468 0.96300804 1.0407895 0.022428993 0.12153032 0.057475591 0.99756653 0.99980403 0.99771279 46.537387  0.91994356 4.5010267  1.4305097 8.5112505 9.8727094 15.144273 87.642146 245.44002 51.627293 54.669425 120.72093 0.070942654  0.15358546 0.52170892 0.20125774 0.58364153 2.3051999 2.1154377e-09 66.830803  0.3237638 0.14460445 0.67615531 0.24542175 0.24674836 2.5746448 8.0128597 0.81838293  1.0010787  0.4656619 0.61732467 2.1154377 1.8857216 13.801513 146.62701 22.524527 20.465134  2.059393 2788.0347 24.249777 396.97562  2356.082 10.727304
 4  1418.535 3.0575315 0.96345478 1.0407811  0.02242482 0.12136851   0.0606896 0.99745741 0.99966997 0.99831252 42.381346  0.90571047 4.0822595   1.672276 8.1050571 10.111993 18.645582 97.758401 247.85729 51.372404 51.957163 122.13845 0.071598332  0.14632045 0.53576533 0.15161343 0.57227342  2.116875 2.1274975e-09 66.880251 0.32291416 0.14443847 0.67700507 0.24542016 0.24674677 2.5754103  8.330908 0.82032793  1.0030869 0.46615574 0.61838546 2.1274975 1.8843204 13.801559 146.67388 22.645769 20.534891 2.1108785 2791.7785 24.255008 398.08802 2358.3585 11.076904
 5 1422.2253 3.0593218 0.96368213 1.0409217 0.022403497 0.12135934 0.061711255 0.99733548 0.99975495 0.99733986 42.273357  0.89141046 4.2880246 0.37006554 6.9466466 8.8609912 14.096046 88.717332 260.18194 47.140177 56.650476  125.8849 0.082043876   0.1600206 0.49995694 0.19750603 0.54408541 1.7754145 2.1313098e-09   66.9127 0.32253293 0.14440797 0.67738637 0.24541198 0.24673856 2.5793418 8.4367134 0.82132574  1.0040634 0.46644717 0.61895482 2.1313098 1.8838437 13.799475 146.69985 24.234222 21.930627 2.3035949 2795.9821 24.247504 398.52349 2361.9973  11.21376
 1 1419.6831 3.0527346 0.97117045 1.0411941 0.022507835 0.11804284 0.061560205 0.99827815 0.99969463 0.99720604 37.687492  0.91712843 4.2821439  1.6809826 7.3224454 8.6116261 15.419626  93.31711 255.28338 46.236046  52.50598 126.25173 0.098839368  0.15380159 0.46247842 0.17609369 0.53932503 1.6402971 2.1173165e-09 68.254201 0.30308402 0.14119581 0.69683842 0.24545062 0.24677733 2.5604436  8.338705 0.80951384 0.97984997  0.4456622 0.60064109 2.1173165 1.8720406 13.767013  147.4596 23.455507 21.385944 2.0695633 2792.4551  22.56874 397.85964 2363.3605 8.6661808
 1 1415.5939 3.0376763 0.96858547 1.0409833 0.022319758 0.11898279   0.0533079   1.000222 0.99948833 0.99737291 47.328158   0.9335686 5.3202184  3.4104363 10.176002 10.319795 15.971315 90.157372 261.71036 46.652793 56.497943 116.06204  0.10758695  0.16092926 0.45845428 0.22781404 0.58516948 1.8670128 2.0856722e-09 67.693986 0.30976201 0.14194769 0.69015914 0.24537874 0.24670519 2.5950467 7.5740691 0.80649941 0.98023231 0.44886747 0.60167379 2.0856722 1.8747502 13.796361 147.41934  22.11665 19.772994 2.3436559 2786.9545 22.450075 395.88617 2359.3308  9.287394
11 1415.5683 3.0296503 0.96816185 1.0410541 0.022382524 0.11914897 0.048600587 0.99973352 0.99994836 0.99700175 49.428308  0.19502694 5.5506329 0.38250017 10.567506 12.761995 14.463736 83.641093 267.79853 40.617636 44.724799 123.68118   0.1465725  0.12941297 0.58179484 0.22648563 0.66229404 2.0033709 2.0689995e-09  67.71079 0.31010763 0.14217663 0.68981356  0.2454038 0.24673035 2.5832389 7.0739369 0.80349987 0.97646543 0.44744745 0.59960318 2.0689995 1.8773552 13.788623 147.30519 22.947818  20.92716 2.0206578  2785.241  22.55051 395.75265 2357.5268 9.4110312
 3 1416.5482 3.0217045 0.97004011 1.0409639   0.0223545 0.11817707 0.045637871  1.0001042 0.99953576 0.99755925 45.973376 0.082555719 4.7937148 0.17144083 9.3529796 11.454039 15.868322 91.004734 285.47114 44.511596 39.810366 122.80217  0.17510878  0.13795318 0.56868398 0.27736934 0.72216584 2.2273568  2.052625e-09 68.002326 0.30529207 0.14117671  0.6946298 0.24539271 0.24671922 2.5884869 6.7504394 0.79763535  0.9672584 0.44071938 0.59290248  2.052625 1.8735663 13.789926  147.5953 22.240919 20.070535 2.1703845 2788.6146 22.076587 396.10642 2359.5143 10.917309
 5  1417.332 3.0314463 0.97188994 1.0411207 0.022361558 0.11750187 0.051516045  1.0006342 0.99883141  0.9981072  49.09074  0.15236033 4.5026258  1.9801187 9.6811867 10.420115 16.644321   92.7149 281.32712 46.853686 38.079595 113.40068  0.14071946  0.12612721 0.52824849 0.30490132 0.75176759 2.2572091 2.0727189e-09 68.302594 0.30118158 0.14050857 0.69874097 0.24539552 0.24672204 2.5871612 7.3581482 0.79986663 0.96782977 0.43896691 0.59254956 2.0727189 1.8697956 13.781504 147.76776  22.86017 20.837083 2.0230871 2788.9437 21.819767 395.72536 2360.1902 11.208347
 3 1417.8075 3.0364771 0.96825666 1.0408603 0.022618645 0.11904752 0.051404435  1.0005114 0.99942219 0.99757601 44.697796  0.39453785 5.5143094  1.1521764 10.611654 9.9033518 15.889581 88.054014 254.02009 44.456683 43.242457 124.25684  0.17734725  0.14154373 0.58678531  0.3239366 0.65334135  2.131932 2.0831726e-09 67.876982 0.30888324  0.1423113 0.69103833 0.24548948 0.24681634 2.5410323  7.314976  0.8047499 0.97678655 0.44725799 0.59994235 2.0831726 1.8796454 13.770165 147.06968  23.81842 21.788331 2.0300893 2787.9782 22.652899 395.69014 2360.5829 9.0522513
 5 1419.5294 3.0339297 0.96671207 1.0410859 0.022467134 0.11986132 0.049699753  1.0002101 0.99932319 0.99688043 45.247666 0.045935189 5.4647775   2.243437  9.930686 10.094846 13.803571 84.594312 238.63445  37.33658 36.500949 123.86067  0.14980622  0.15904642 0.66440525 0.34579481 0.64894894 1.9403257 2.0778727e-09 67.540871 0.31341697 0.14297359 0.68650382 0.24543597 0.24676263 2.5677128 7.1822879 0.80684124  0.9817587 0.45169922 0.60369658 2.0778727 1.8812663 13.782125 147.02274 27.248676 25.108269 2.1404069 2784.5615 22.865944 395.70424 2356.9904 9.0008752
 5 1419.0287 3.0487542 0.96985038 1.0412935 0.022639201 0.11866565  0.05818737  1.0002758 0.99900224 0.99737149 49.457709   0.1052623  5.356609  1.8017917 9.7297922 8.6523499 11.855673 80.047997  234.9201 37.958992 37.445637 116.96657  0.10736293  0.16961711 0.57605331  0.3269893 0.60104932 1.6151467 2.1089055e-09 68.174752 0.30541349 0.14194998 0.69450877  0.2454968 0.24682369 2.5374462 7.9886271 0.80917761 0.98001354 0.44718576 0.60154194 2.1089055 1.8772245 13.753542 147.14799 26.213184 24.153354 2.0598299 2785.6309 22.583413 396.76179 2357.4366 8.8491286
 1  1420.309   3.05465 0.96695034 1.0412093 0.022624866 0.11998895 0.059862676 0.99984933 0.99895745 0.99711246 46.860235 0.096727794 5.2033049  2.2624455 8.8899806 8.3006785 10.802673 79.890684 229.63276 36.010468 37.004531 119.01027 0.099380482  0.17046298 0.58886214  0.3065681 0.58473564 1.7093139  2.121376e-09 67.668358 0.31286033 0.14325895 0.68706076 0.24549169 0.24681855 2.5399476 8.1790595 0.81518383 0.99097509 0.45596426 0.60966769  2.121376 1.8820085 13.763054 146.81458 27.073392  24.99011 2.0832821 2786.4712 23.265837 397.45862 2356.8719 8.8749001
2 1418.0528 3.0639812 0.96510419 1.0412093 0.022624866 0.11998895 0.059862676  1.0033906  0.9993032 0.99766767 50.159409 0.24880838 5.9423306 1.4869249 6.6968918 6.7216257 14.370067 87.091789 226.25525 39.916846 38.476668 111.44428  0.11592926  0.14950174 0.54198322 0.27144836 0.57713649 2.1459747 2.1412635e-09 67.668358 0.31286033 0.14325895 0.68706076 0.24549169 0.24681855 2.5399476 8.1790595 0.81842292 0.99491268 0.45777601 0.61209017 2.1412635 1.8996521 13.763054 146.81458 25.625509 23.483848 2.1416614 2784.8546 23.855052 397.51645 2354.0788   9.40436
1 1416.2399 3.0638871 0.96371461 1.0412577 0.022525616 0.12065105 0.059448272  1.0031354 0.99937574 0.99787506 44.950723 0.57378445 4.8436445 2.5257182 6.7971586 8.5828711 16.351628 93.436338 248.55017 44.608731 45.948176 118.49759   0.1074122  0.13897897 0.50194197 0.28147088 0.57434398 2.2850764 2.1410622e-09 67.371336 0.31686511 0.14382181 0.68305528  0.2454569 0.24678364 2.5573009  8.172922 0.82065396 0.99982154 0.46195245  0.6157135 2.1410622 1.9010484 13.774304 146.75035 23.442797 21.391831 2.0509662 2785.5943 24.125356 397.47866 2353.8978  10.09248
2 1419.6001 3.0487136 0.96086393 1.0409626 0.022434885  0.1216617 0.050672254  1.0033846  0.9989928 0.99779128 36.882112 0.70503826 5.1596036  3.940576 7.0158411  9.815295 14.871417 95.497407 199.22533 43.029223 51.688154 130.82188  0.10802933  0.14669354 0.36305986 0.25489556 0.58732749 1.8827966   2.10882e-09 66.848267 0.32390185 0.14474172 0.67601729 0.24542398  0.2467506 2.5735661 7.3170554 0.81701677   0.999277 0.46498365 0.61635983   2.10882 1.9055754 13.796248  146.5862 24.280749 21.859415 2.4213343 2790.6386 24.406242 395.76192 2360.3708 10.099637
1 1421.2183 3.0328089 0.96378212 1.0413175 0.022412646 0.12040174 0.043728116  1.0040853 0.99885115 0.99800545  42.09701 0.84271818 6.3169038 3.0895798 6.8719662 11.230476 15.722067 94.520527 206.43022 41.916858  56.08043 123.93843   0.1397311  0.14004992 0.32106613 0.18986884 0.59875889 1.8540942 2.0755451e-09 67.384474  0.3159437 0.14345953 0.68397673 0.24541551  0.2467421 2.5776509 6.5624847  0.8077344  0.9839854 0.45401837 0.60557927 2.0755451 1.9017368 13.782918 146.94085 25.385545 22.608825 2.7767199 2791.6655 23.444879 396.34371 2363.0167  8.860225
1 1417.9329 3.0320613 0.96146329 1.0413175 0.022412646 0.12040174 0.043728116  1.0031197   0.999391 0.99775399 40.824036 0.61514194 3.5403666 7.3952873 8.5453824 10.352744 17.572437   97.6797 256.86968  35.30726 34.350014 114.53598  0.12748721 0.087445712  0.5466764 0.10068451 0.64376616   2.27179  2.073994e-09 67.384474  0.3159437 0.14345953 0.68397673 0.24541551  0.2467421 2.5776509 6.5624847 0.80672621 0.98275723 0.45345168 0.60482341  2.073994 1.9003156 13.782918 146.94085 23.894983 21.173394 2.7215898 2788.0759 24.064681 396.28616 2358.9714 8.7535781
2 1418.8626 3.0401354 0.96288613 1.0411502 0.022293976   0.119727 0.049287887  1.0029409  1.0004845 0.99803988 38.789224  0.3533384 6.4889702 7.3643103 9.7995988 9.0509551 21.447668 105.13518 264.14041 35.627876 31.424542 113.51258  0.18234861  0.16420316  0.5590797 0.20551782 0.74030378 2.3170355 2.0908074e-09 67.466386 0.31343387 0.14266611 0.68648675 0.24536825 0.24669467 2.5999451 7.1733733 0.80852264 0.98434754 0.45265273 0.60496279 2.0908074 1.8945371 13.797121 147.25078 26.288087 20.492345 5.7957421  2785.149 23.768595 395.70516 2356.9651 8.7101396
8  1419.288 3.0601671 0.96522617 1.0412364 0.022470661 0.11886933 0.060146221  1.0030335   1.000232 0.99747029 37.221453  0.1422837 6.9663767 6.1283768 8.8321387 10.928872 23.136803 108.45792 235.43618 34.434425  26.10779 114.57527  0.14689671  0.18027266 0.50751946 0.31382276 0.72099301 2.2833594 2.1331122e-09 67.943665 0.30757068 0.14198513 0.69235105 0.24543726 0.24676392  2.567078 8.2240173 0.81376113 0.98723935 0.45130423 0.60601472 2.1331122 1.8913476 13.773098 147.28126  26.18709 20.811534 5.3755557 2786.2017 23.691108 397.58193 2356.3658 8.5629489
3 1424.1673 3.0607241 0.97058109 1.0412364 0.022470661 0.11886933 0.060146221  1.0050537  0.9994108 0.99791809 41.323924 0.50561689 6.1705729 5.5767873 7.3322744 8.6345105 17.371296 98.699022 206.79791 45.931074 39.278063 113.56478 0.087814518  0.14951127  0.6179049 0.31896285 0.80485688 2.5893982 2.1343005e-09 67.943665 0.30757068 0.14198513 0.69235105 0.24543726 0.24676392  2.567078 8.2240173 0.81564597   0.989526 0.45234955 0.60741838 2.1343005 1.8924012 13.773098 147.28126 29.379384 25.395223 3.9841606 2789.5759 22.334208 397.41556 2361.0839 8.7422055
1 1422.9599 3.0645498 0.96945262 1.0409549 0.022363526 0.11925837 0.062207802  1.0047819  0.9996556 0.99785959 32.936703 0.85171316  3.951261 6.4620462 8.4364521 10.913189 18.379114  103.2707 250.66966 48.835468 45.074012 124.84303  0.14856277  0.16834182 0.64486309  0.3244202 0.85392696 2.6784902 2.1424813e-09 67.623286  0.3111084 0.14226703 0.68881259  0.2453963 0.24672282 2.5867918 8.4577966 0.81840134 0.99521795 0.45648047 0.61121537 2.1424813 1.8918384 13.793968 147.29735 28.606164 25.989442 2.6167216 2788.7075 22.528585 398.27707 2359.0089 8.8929673
1 1420.0968 3.0584257 0.96645491 1.0409549 0.022363526 0.11925837 0.062207802  1.0020432 0.99929614    0.99809 40.450917 0.47187333 1.6965129 4.1349648  6.918295 11.370728 16.854856 100.07826 292.41191 58.444466 41.588767  120.2734  0.13138484  0.13019638 0.62317752 0.26781489 0.70422799 2.2738228 2.1294009e-09 67.623286  0.3111084 0.14226703 0.68881259  0.2453963 0.24672282 2.5867918 8.4577966 0.81497351 0.99104953 0.45456852 0.60865533 2.1294009 1.8802882 13.793968 147.29735 23.354085 20.946214 2.4078707 2793.4854 23.087659 398.39115 2363.3083 8.6983361
1 1417.5996 3.0450474 0.96476954 1.0408403 0.022283025 0.11985405 0.054786852  1.0021635 0.99916838 0.99827738   44.0875 0.50185106  2.944406  3.132162 7.2133774 11.165166 17.140955 97.595434  290.1634 57.100221 43.763264 119.08712  0.14193519  0.15108125 0.64887293 0.27031448 0.68702807 2.2927118 2.1011028e-09 67.309164 0.31515611 0.14278222 0.68476414 0.24536377 0.24669017 2.6020317 7.7470043 0.81127125 0.98884674 0.45543767 0.60785154 2.1011028 1.8830422 13.808026 147.22936 24.062097 21.892049 2.1700479 2787.0749 23.149646 396.18504 2358.9074 8.8328509
7 1416.9882 3.0446052 0.96489117 1.0407582 0.022325471 0.11974777 0.054515862  1.0024407 0.99909261 0.99862164 48.332729 0.57034335 3.9401637 1.0268011 10.551303 11.682136 17.536052 92.655276 255.54461 60.915208 53.493517 122.55064  0.10910832  0.13039136 0.63773447 0.23967143 0.66214263 2.0215221 2.1001738e-09 67.353958 0.31459634 0.14271838 0.68532401 0.24538105 0.24670752 2.5939644 7.7079574 0.81051921 0.98760152 0.45461121 0.60701822 2.1001738 1.8832299 13.805754 147.21017 24.252237 21.973336 2.2789001 2785.4719 23.104674 396.11442 2357.4256 8.8272899
8 1420.8536 3.0477855 0.96497359  1.040687 0.022308421 0.11969637 0.056339973  1.0023606  0.9992057  0.9984448 46.067463 0.92407573 5.0283077 2.1818725 8.1984701 13.118429 21.574321 97.780621 233.96193 64.188535 61.354573 122.83735  0.13451932  0.18898462 0.57566699 0.30960061 0.65116224 2.1226415 2.1068636e-09 67.334129 0.31463068 0.14264993 0.68528963 0.24537414 0.24670058 2.5971978 7.8959013 0.81166803 0.98914695 0.45528042 0.60789519 2.1068636  1.882349 13.809392 147.24277 24.661624 22.614697 2.0469269 2792.3839 23.124688 396.49449 2363.9873  8.777369
4  1414.012 3.0467064 0.95849506  1.040687 0.022308421 0.11969637 0.056339973 0.99975294 0.99961251 0.99843001 54.966757 0.34005283  3.986803 6.2552859 9.2977365 11.722628 17.097267 89.361745 255.85269 44.798025 36.264472 99.141237  0.10375878  0.14118844 0.56924788 0.21362847 0.70992491 2.3431013 2.1045913e-09 67.334129 0.31463068 0.14264993 0.68528963 0.24537414 0.24670058 2.5971978 7.8959013 0.80925506 0.98620636 0.45392694 0.60608801 2.1045913 1.8803188 13.809392 147.24277 21.644699 19.081425 2.5632745 2784.7347 25.007096 396.66346 2354.5534 8.5107657
3 1412.7023 3.0579051 0.96542524  1.040687 0.022308421 0.11969637 0.056339973  1.0054124  1.0003541 0.99868956 47.452643 0.47959643 3.9269876 3.6827411 10.086202  11.26679 19.825412 99.152853 288.88418 47.642421 39.424493 110.11305  0.11853333  0.13269052 0.50584272 0.22729383 0.68354992  2.052331 2.1282925e-09 67.334129 0.31463068 0.14264993 0.68528963 0.24537414 0.24670058 2.5971978 7.8959013 0.81592423 0.99433381  0.4576678 0.61108285 2.1282925 1.9014943 13.809392 147.24277 22.359825 20.330214  2.029611  2780.685 23.326578 396.51132  2351.818  9.029082
5 1414.5077 3.0566677 0.96605581  1.040687 0.022308421 0.11969637 0.056339973   1.004585  1.0003303 0.99852794 47.360251 0.33399975  3.763246 4.4726377 9.5176789 10.995112 18.224819 96.827059 288.87061 38.800115 31.877465 106.90727  0.10961773  0.16328169  0.4655447 0.25847034 0.79610131 2.3047163 2.1256605e-09 67.334129 0.31463068 0.14264993 0.68528963 0.24537414 0.24670058 2.5971978 7.8959013 0.81561348  0.9939551  0.4574935 0.61085011 2.1256605 1.8991428 13.809392 147.24277 22.870519 20.798096 2.0724231 2783.2743 23.221135 396.51241 2354.4935 9.0472765
